Time,Bid,Ask,Last,Volume,Type
2023.04.24 13:48:39.229,43.92,43.92,43.92,100.00,Buy
2023.04.24 13:48:42.141,43.93,43.94,43.93,400.00,Sell
2023.04.24 13:48:42.141,43.93,43.94,43.93,691.00,Sell
2023.04.24 13:48:42.154,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:42.494,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:42.494,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:46.022,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:50.967,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:51.831,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:52.562,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:54.074,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:54.276,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:54.276,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:54.276,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:55.970,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.277,43.92,43.93,43.93,300.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,275.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,137.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.277,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.277,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.277,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.325,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.350,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.93,900.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.350,43.92,43.93,43.93,200.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:48:56.350,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.350,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:48:56.402,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:56.829,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:56.829,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:56.839,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:57.111,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:57.111,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:57.118,43.93,43.94,43.93,200.00,Sell
2023.04.24 13:48:57.202,43.93,43.94,43.93,115.00,Sell
2023.04.24 13:48:57.481,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:48:57.484,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:00.818,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:02.034,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:02.608,43.92,43.93,43.93,200.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.93,123.00,Buy
2023.04.24 13:49:02.608,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:02.608,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:02.608,43.92,43.93,43.92,200.00,Sell
2023.04.24 13:49:02.623,43.92,43.93,43.92,200.00,Sell
2023.04.24 13:49:02.623,43.92,43.93,43.92,195.00,Sell
2023.04.24 13:49:04.049,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:04.318,43.92,43.93,43.92,200.00,Sell
2023.04.24 13:49:04.532,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:04.544,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:04.544,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:04.573,43.92,43.93,43.92,300.00,Sell
2023.04.24 13:49:04.987,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:05.277,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.277,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.280,43.92,43.93,43.93,300.00,Buy
2023.04.24 13:49:05.280,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:05.280,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:05.280,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:05.550,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:06.164,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,103.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.92,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.94,200.00,Buy
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,700.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.92,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.92,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.92,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,105.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.92,300.00,Sell
2023.04.24 13:49:07.010,43.93,43.94,43.92,100.00,Sell
2023.04.24 13:49:07.023,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.023,43.93,43.94,43.93,100.00,Sell
2023.04.24 13:49:07.030,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.030,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.030,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.030,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.036,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.036,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.036,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.044,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:07.420,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.421,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.421,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.421,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:07.421,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:07.540,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:09.714,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:09.731,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:09.795,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:09.795,43.92,43.93,43.93,100.00,Buy
2023.04.24 13:49:10.308,43.92,43.93,43.92,100.00,Sell
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,534.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.777,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.781,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.781,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.781,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.781,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.781,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:10.781,43.91,43.92,43.92,100.00,Buy
2023.04.24 13:49:12.574,43.91,43.92,43.91,173.00,Sell
2023.04.24 13:49:18.217,43.91,43.92,43.92,1000.00,Buy
2023.04.24 13:49:18.490,43.91,43.92,43.91,100.00,Sell
2023.04.24 13:49:18.515,43.91,43.92,43.91,100.00,Sell
2023.04.24 13:49:19.526,43.91,43.92,43.91,100.00,Sell
2023.04.24 13:49:19.526,43.91,43.92,43.91,100.00,Sell
2023.04.24 13:49:19.526,43.91,43.92,43.91,100.00,Sell
2023.04.24 13:49:19.526,43.91,43.92,43.91,100.00,Sell
2023.04.24 13:49:19.526,43.91,43.92,43.90,100.00,Sell
2023.04.24 13:49:19.526,43.91,43.92,43.90,100.00,Sell
2023.04.24 13:49:19.637,43.90,43.91,43.90,100.00,Sell
