Time,Bid,Ask,Last,Volume,Type
2023.04.24 14:02:04.019,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:04.019,29.70,29.71,29.70,200.00,Sell
2023.04.24 14:02:06.155,29.70,29.71,29.70,1000.00,Sell
2023.04.24 14:02:07.399,29.70,29.71,29.71,200.00,Buy
2023.04.24 14:02:09.830,29.70,29.71,29.71,300.00,Buy
2023.04.24 14:02:10.955,29.70,29.71,29.71,200.00,Buy
2023.04.24 14:02:10.955,29.70,29.71,29.71,100.00,Buy
2023.04.24 14:02:11.106,29.70,29.71,29.71,100.00,Buy
2023.04.24 14:02:11.337,29.70,29.71,29.70,200.00,Sell
2023.04.24 14:02:11.337,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:11.337,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:11.463,29.70,29.71,29.71,5000.00,Buy
2023.04.24 14:02:11.463,29.70,29.71,29.70,200.00,Sell
2023.04.24 14:02:12.375,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:12.375,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:12.594,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:12.603,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:15.618,29.70,29.71,29.70,1000.00,Sell
2023.04.24 14:02:18.403,29.70,29.71,29.71,600.00,Buy
2023.04.24 14:02:18.417,29.70,29.71,29.71,300.00,Buy
2023.04.24 14:02:18.417,29.70,29.71,29.71,100.00,Buy
2023.04.24 14:02:18.507,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:19.752,29.70,29.71,29.70,501.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,300.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,808.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,400.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,115.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,268.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,200.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,200.00,Sell
2023.04.24 14:02:22.610,29.70,29.71,29.70,100.00,Sell
2023.04.24 14:02:23.617,29.69,29.70,29.69,100.00,Sell
2023.04.24 14:02:24.255,29.69,29.70,29.70,500.00,Buy
2023.04.24 14:02:24.255,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:25.312,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:26.858,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:29.315,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:29.833,29.69,29.70,29.70,4300.00,Buy
2023.04.24 14:02:29.833,29.69,29.70,29.70,300.00,Buy
2023.04.24 14:02:30.936,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:32.245,29.69,29.70,29.69,100.00,Sell
2023.04.24 14:02:32.245,29.69,29.70,29.69,500.00,Sell
2023.04.24 14:02:32.245,29.69,29.70,29.70,4400.00,Buy
2023.04.24 14:02:32.258,29.69,29.70,29.69,100.00,Sell
2023.04.24 14:02:32.258,29.69,29.70,29.69,200.00,Sell
2023.04.24 14:02:32.264,29.69,29.70,29.69,100.00,Sell
2023.04.24 14:02:32.264,29.69,29.70,29.70,134.00,Buy
2023.04.24 14:02:32.351,29.69,29.70,29.69,400.00,Sell
2023.04.24 14:02:32.506,29.69,29.70,29.70,1000.00,Buy
2023.04.24 14:02:32.872,29.69,29.70,29.69,300.00,Sell
2023.04.24 14:02:34.435,29.69,29.70,29.69,530.00,Sell
2023.04.24 14:02:42.038,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:42.038,29.69,29.70,29.70,200.00,Buy
2023.04.24 14:02:42.038,29.69,29.70,29.70,100.00,Buy
2023.04.24 14:02:42.038,29.69,29.70,29.70,100.00,Buy
