Date,price,return,Normal JB 30,Normal Shapiro 30,Mean 30,Variance 30,Normal Return JB 30,Normal Return Shapiro 30,Mean Return 30,Variance Return 30,Normal JB 40,Normal Shapiro 40,Mean 40,Variance 40,Normal Return JB 40,Normal Return Shapiro 40,Mean Return 40,Variance Return 40,Normal JB 50,Normal Shapiro 50,Mean 50,Variance 50,Normal Return JB 50,Normal Return Shapiro 50,Mean Return 50,Variance Return 50,Normal JB 60,Normal Shapiro 60,Mean 60,Variance 60,Normal Return JB 60,Normal Return Shapiro 60,Mean Return 60,Variance Return 60,Normal JB 70,Normal Shapiro 70,Mean 70,Variance 70,Normal Return JB 70,Normal Return Shapiro 70,Mean Return 70,Variance Return 70,Normal JB 80,Normal Shapiro 80,Mean 80,Variance 80,Normal Return JB 80,Normal Return Shapiro 80,Mean Return 80,Variance Return 80,Normal JB 90,Normal Shapiro 90,Mean 90,Variance 90,Normal Return JB 90,Normal Return Shapiro 90,Mean Return 90,Variance Return 90,Normal JB 100,Normal Shapiro 100,Mean 100,Variance 100,Normal Return JB 100,Normal Return Shapiro 100,Mean Return 100,Variance Return 100
2013-10-07,15.125611305236816,0.009724022282302324,0.0,0.0,14.985317198435466,0.17781087160390932,0.0,0.0,-0.0008947748708468546,0.00039416396243964957,0.0,1.0,15.092739725112915,0.1967598089344739,0.0,0.0,0.0017678790768637237,0.0003843283854674512,0.0,1.0,14.904819583892822,0.30903425559504405,1.0,0.0,0.0021472322062389216,0.0003270898899370609,0.0,1.0,14.63367355664571,0.6379462085159843,1.0,1.0,0.002345800826821108,0.0003238959775569463,0.0,1.0,14.38033230645316,0.9463012313565253,1.0,1.0,0.0031513081559651633,0.0003040091393852803,1.0,1.0,14.178692638874054,1.137653547784643,1.0,1.0,0.0014854167873804406,0.0002958500255964947,0.0,1.0,14.116201474931504,1.0453994658404104,1.0,1.0,0.0009292373076270217,0.0002714382270817598,0.0,1.0,14.06536434173584,0.9656764523320404,1.0,1.0,0.0013527684127045722,0.00025450291377978647
2013-10-08,14.914433479309082,-0.014059986014672394,0.0,0.0,14.962545077006022,0.16452055129940923,0.0,0.0,-0.0014929145934069429,0.0003989829622912291,0.0,1.0,15.10326817035675,0.1882476554775415,0.0,0.0,0.0007160814768960766,0.0003719571189941927,0.0,1.0,14.927201766967773,0.28340292075352036,1.0,0.0,0.0015599943239446958,0.00032856715540786186,0.0,1.0,14.662774260838827,0.6020303232896514,1.0,1.0,0.0020751679996343173,0.0003283828784322579,1.0,1.0,14.418879508972168,0.8810472798355754,1.0,1.0,0.0028510325911021233,0.0003080006790845879,1.0,1.0,14.199513053894043,1.1331210871062165,1.0,1.0,0.0014802803838296253,0.00029600957793102256,1.0,1.0,14.127971914079454,1.0516525928625515,1.0,1.0,0.0008186274921177844,0.00027366554314349804,0.0,1.0,14.080625133514404,0.9680934889902646,1.0,1.0,0.0010794418685562957,0.0002553917849247783
2013-10-09,15.089642524719238,0.01167914899040586,0.0,0.0,14.960477765401205,0.16383987493463584,0.0,0.0,-0.00013672125222581263,0.00037695950515886115,0.0,1.0,15.100957918167115,0.1880877882805877,1.0,0.0,-0.00015263495192891383,0.0003206863586857464,0.0,1.0,14.949680824279785,0.2645583506587551,1.0,0.0,0.0015480999989124636,0.00032831415923166265,0.0,1.0,14.693377939860026,0.570500611408308,1.0,1.0,0.00216254693419522,0.00032961606299076166,1.0,1.0,14.454344722202846,0.8387176010862814,1.0,1.0,0.00256786017890882,0.00029715270025974696,1.0,1.0,14.221772694587708,1.1326077751812809,1.0,1.0,0.001569721966921303,0.0002972008917215753,1.0,1.0,14.141350248124864,1.0612026420754754,1.0,1.0,0.0009239643776635463,0.0002749582099171752,0.0,1.0,14.098044672012328,0.9726447638516655,1.0,1.0,0.001226653460583311,0.00025633320208166236
2013-10-10,15.184218406677246,0.006248042814462273,0.0,0.0,14.959175205230713,0.1631824944015775,0.0,0.0,-8.56736202697429e-05,0.00037755026980351003,0.0,1.0,15.09408884048462,0.18493045609243236,1.0,0.0,-0.00044833841095519837,0.0003131269052763582,0.0,1.0,14.974538078308106,0.24430108898572578,1.0,0.0,0.0017079394454743988,0.0003285177219199095,0.0,1.0,14.725501441955567,0.5385561506580847,1.0,1.0,0.0022624228795980177,0.00032982717965613685,1.0,1.0,14.487081227983747,0.8100052573669291,1.0,1.0,0.002337117653382009,0.00029159476183885264,1.0,1.0,14.245303046703338,1.1330589122645813,1.0,1.0,0.0016544749409795184,0.0002974147396358098,1.0,1.0,14.156262101067437,1.07219187227645,1.0,1.0,0.0010282024689802314,0.00027508074724053223,0.0,1.0,14.113430833816528,0.9822548226157931,1.0,1.0,0.0010683933727264495,0.0002521725527514892
2013-10-11,15.282525062561035,0.006453397105522598,0.0,0.0,14.960322507222493,0.16390782665645007,0.0,0.0,7.515746892861408e-05,0.000378896655235421,0.0,1.0,15.090134882926941,0.18274468927815182,1.0,0.0,-0.0002573945032205139,0.000314297003827532,0.0,1.0,14.998804397583008,0.2289091034510972,1.0,0.0,0.0016544273041400584,0.00032785045639462297,1.0,1.0,14.758518838882447,0.5083363691010381,1.0,1.0,0.0023139103648956113,0.000330101610318511,1.0,1.0,14.520205470493861,0.7844346150636181,1.0,1.0,0.0023506714070020336,0.0002916947290155877,1.0,1.0,14.273439526557922,1.1272290098044515,1.0,1.0,0.00199165416956201,0.0002913664533975819,1.0,1.0,14.17370392481486,1.0839266522327617,1.0,1.0,0.001204257435227544,0.0002741602069788747,1.0,1.0,14.130807485580444,0.9924903134291558,1.0,1.0,0.0012070289170868298,0.000251719931153093
2013-10-14,15.382689476013184,0.006532794320133433,0.0,0.0,14.969439538319905,0.16920927938852126,0.0,0.0,0.0005980135833597202,0.0003771153750456123,0.0,1.0,15.08525824546814,0.17881811421777705,1.0,0.0,-0.00031502790573901195,0.00031335457373134104,0.0,1.0,15.021463451385499,0.21994163060600758,1.0,0.0,0.0015300876362564042,0.00032580797978988156,1.0,1.0,14.796702337265014,0.4663661500034432,1.0,1.0,0.0026877655978360757,0.00032463924269883644,1.0,1.0,14.55624817439488,0.7539370144968649,1.0,1.0,0.00255920587174114,0.0002903319439519966,1.0,1.0,14.305200254917144,1.1158395612127403,1.0,1.0,0.0022566863963650917,0.0002880423910096137,1.0,1.0,14.194535032908123,1.0949298363749724,1.0,1.0,0.0014440986300823645,0.0002714514492916522,1.0,1.0,14.148665132522583,1.0051194873800864,1.0,1.0,0.0012339916900326877,0.0002519358591359542
2013-10-15,15.464567184448242,0.005308601774278178,0.0,0.0,14.979880046844482,0.17640890496215061,0.0,0.0,0.0006820551590949737,0.00037770794531636606,0.0,1.0,15.078234362602235,0.17127844727844677,1.0,0.0,-0.00045011550292276876,0.0003110288709033639,0.0,1.0,15.041502437591554,0.21716519163958015,1.0,0.0,0.0013396835229804373,0.0003224530519206221,1.0,1.0,14.83555212020874,0.42551038557264204,1.0,1.0,0.0027229848992707533,0.0003247500328898314,1.0,1.0,14.594503634316581,0.7190275354423792,1.0,1.0,0.002716386066025205,0.00028942925094512434,1.0,1.0,14.339270699024201,1.1006252667828695,1.0,1.0,0.002423607872545302,0.00028678869513527655,1.0,1.0,14.215129142337375,1.1087996291690203,1.0,1.0,0.0014185108708882936,0.000271191209040315,1.0,1.0,14.167098178863526,1.019457537954261,1.0,1.0,0.0012691942427643195,0.0002520992047532288
2013-10-16,15.539917945861816,0.0048606457710322,0.0,0.0,14.982381661732992,0.17910683382841902,0.0,0.0,0.00016136990318925577,0.00036451211609072893,0.0,1.0,15.078265261650085,0.17130766986456505,1.0,0.0,1.988445292747847e-06,0.00030735883510879546,0.0,1.0,15.06563627243042,0.21140275687420457,1.0,0.0,0.001616634237683834,0.0003204515002930429,0.0,1.0,14.879416290918986,0.36899328574878154,1.0,1.0,0.003092659091659222,0.00031787980569640995,1.0,1.0,14.6306227684021,0.6943439847160606,1.0,1.0,0.002536749217483942,0.0002863233780078899,1.0,1.0,14.3785036444664,1.0697723161067116,1.0,1.0,0.0028201523167026158,0.00027584767284275695,1.0,1.0,14.237560039096408,1.122599152184575,1.0,1.0,0.0015461986939537841,0.0002705797723287825,1.0,1.0,14.185357427597046,1.0360836981444235,1.0,1.0,0.001249953610144638,0.0002519218370813523
2013-10-17,15.64504337310791,0.006742084710837152,0.0,0.0,14.991922696431478,0.18926854257999498,0.0,0.0,0.0006154915614248086,0.0003640816361046722,0.0,1.0,15.07992422580719,0.17312068576079373,1.0,1.0,0.0001062632011943536,0.00030834328800339445,0.0,1.0,15.092039031982422,0.2063451052556502,1.0,0.0,0.0017630898204272505,0.00032086720493404696,0.0,1.0,14.913982915878297,0.34869939746915496,1.0,1.0,0.002370260099057038,0.0002801447263502949,1.0,1.0,14.668956647600446,0.6673988816038782,1.0,1.0,0.0026879638239197755,0.00028596662193450424,1.0,1.0,14.419016015529632,1.0390681398674535,1.0,1.0,0.002901635249166438,0.00027595029985428367,1.0,1.0,14.261600579155816,1.1378486818135125,1.0,1.0,0.0016538175544140814,0.0002706449011057608,1.0,1.0,14.205810871124267,1.0537185764714183,1.0,1.0,0.0014010648780420029,0.00025126885692410776
2013-10-18,15.781183242797852,0.008664146860016167,0.0,0.0,15.002952416737875,0.2033782144966489,0.0,0.0,0.0007063472393395287,0.00036532987888372856,0.0,0.0,15.084521675109864,0.1788452061849963,1.0,1.0,0.0002930354576209355,0.0003101550947477954,0.0,1.0,15.121735076904297,0.20221766199028837,1.0,1.0,0.0019762373644893346,0.00032150481826702333,0.0,1.0,14.951850605010986,0.3265360789225744,1.0,1.0,0.002590885718814203,0.00027994944142651414,1.0,1.0,14.70634822845459,0.6510742411465842,1.0,1.0,0.002590710586442393,0.0002841061051815237,1.0,1.0,14.462986135482788,1.0017883681349926,1.0,1.0,0.003152311499684553,0.0002737215650895954,1.0,1.0,14.289005618625216,1.1529607462517917,1.0,1.0,0.0018883042041131016,0.00026890973576647136,1.0,1.0,14.226544408798217,1.0758481186986912,1.0,1.0,0.0014085113215913383,0.00025137246082135127
