Date,price,return,Normal JB 30,Normal Shapiro 30,Mean 30,Variance 30,Normal Return JB 30,Normal Return Shapiro 30,Mean Return 30,Variance Return 30,Normal JB 40,Normal Shapiro 40,Mean 40,Variance 40,Normal Return JB 40,Normal Return Shapiro 40,Mean Return 40,Variance Return 40,Normal JB 50,Normal Shapiro 50,Mean 50,Variance 50,Normal Return JB 50,Normal Return Shapiro 50,Mean Return 50,Variance Return 50,Normal JB 60,Normal Shapiro 60,Mean 60,Variance 60,Normal Return JB 60,Normal Return Shapiro 60,Mean Return 60,Variance Return 60,Normal JB 70,Normal Shapiro 70,Mean 70,Variance 70,Normal Return JB 70,Normal Return Shapiro 70,Mean Return 70,Variance Return 70,Normal JB 80,Normal Shapiro 80,Mean 80,Variance 80,Normal Return JB 80,Normal Return Shapiro 80,Mean Return 80,Variance Return 80,Normal JB 90,Normal Shapiro 90,Mean 90,Variance 90,Normal Return JB 90,Normal Return Shapiro 90,Mean Return 90,Variance Return 90,Normal JB 100,Normal Shapiro 100,Mean 100,Variance 100,Normal Return JB 100,Normal Return Shapiro 100,Mean Return 100,Variance Return 100
2013-08-07,138.4521942138672,-0.0032452563870374604,0.0,1.0,136.44168752034506,8.046492192736322,0.0,0.0,0.002158909714116116,2.4583990225578267e-05,0.0,1.0,135.2882942199707,11.148143456061483,1.0,0.0,0.0010469363000594192,6.033955810803645e-05,0.0,1.0,134.9174591064453,9.657908118935111,0.0,0.0,0.00044895075950132326,6.63822061284227e-05,0.0,0.0,134.96343383789062,8.08768117716058,1.0,0.0,0.0006530486786957807,6.0829218237882555e-05,0.0,0.0,134.48352726527622,8.614059039058167,1.0,0.0,0.0009350266383777084,5.645750302351572e-05,0.0,0.0,133.64940557479858,12.669037386363344,1.0,1.0,0.0011505264094920802,5.804892411104506e-05,0.0,1.0,132.98056276109483,15.031487623153488,1.0,1.0,0.0009562719110817811,6.23180986381697e-05,0.0,1.0,132.34348808288576,17.23855806737331,1.0,1.0,0.0008747537772069799,5.9398315338028045e-05
2013-08-08,138.95956420898438,0.0036578879260577737,0.0,1.0,136.7052037556966,7.192358858628949,0.0,0.0,0.001952431505229839,2.2576428040253468e-05,0.0,1.0,135.47041091918945,11.124936242905012,1.0,1.0,0.0013461752117033706,5.8176784436160946e-05,0.0,1.0,135.00665618896485,9.979669209483834,1.0,0.0,0.0006524188463079532,6.556023697754268e-05,0.0,0.0,135.0376294453939,8.349226630602937,1.0,0.0,0.0005426764923298753,5.939897632696718e-05,0.0,0.0,134.6116670880999,8.595098528740003,1.0,0.0,0.0009532454275205492,5.653424721673806e-05,0.0,0.0,133.78462629318238,12.62349903030703,1.0,1.0,0.0010130586202554575,5.580077046214936e-05,0.0,1.0,133.10609571668837,15.099339390639896,1.0,1.0,0.0009422220761505027,6.222316610876596e-05,0.0,1.0,132.4715283203125,17.27736955586626,1.0,1.0,0.0009666739204616197,5.9053135128924196e-05
2013-08-09,138.5585174560547,-0.0028902407345990392,0.0,1.0,136.9297088623047,6.436853289733627,0.0,0.0,0.0016609956066999548,2.2772644281106186e-05,0.0,1.0,135.5924343109131,11.27177155985593,1.0,1.0,0.0008965487635998132,5.3582823054671085e-05,0.0,1.0,135.07790008544922,10.231951393951887,0.0,0.0,0.000520904136009134,6.561097333128404e-05,0.0,0.0,135.09306462605795,8.555571218433949,1.0,0.0,0.000404965271832405,5.918406979856305e-05,0.0,1.0,134.75035923549106,8.3202450218909,1.0,1.0,0.001037761242067929,5.536066348090017e-05,0.0,0.0,133.9382388114929,12.173187758428629,1.0,1.0,0.0011609263348276388,5.283834246030267e-05,0.0,1.0,133.24155502319337,14.904558333433505,1.0,1.0,0.0010233438892113657,6.098881026196926e-05,0.0,1.0,132.59848892211915,17.194134376277482,1.0,1.0,0.0009610304331666078,5.909385851667553e-05
2013-08-12,138.39486694335938,-0.001181791167468857,1.0,1.0,137.16676381429036,5.353335426653604,0.0,0.0,0.0017584664013023576,2.1894684348685485e-05,0.0,1.0,135.73133010864257,11.258970005425361,1.0,1.0,0.0010243205393741922,5.235158504300241e-05,0.0,1.0,135.18462066650392,10.361669615765575,1.0,0.0,0.0007863906677015056,6.1020439285048524e-05,0.0,1.0,135.15635604858397,8.732111025589246,1.0,0.0,0.00046371650284024533,5.8780339028313964e-05,0.0,1.0,134.86961800711495,8.177678910732414,1.0,0.0,0.0008888132887741476,5.443344306408437e-05,0.0,1.0,134.09967603683472,11.492591468977079,1.0,1.0,0.001224568198582165,5.220415203115115e-05,0.0,1.0,133.36949683295356,14.731697050856576,1.0,1.0,0.0009652041762895976,6.093704635990518e-05,0.0,1.0,132.7150206756592,17.173305671325362,1.0,1.0,0.0008795986320428911,5.8769861226972095e-05
2013-08-13,138.80401611328125,0.002952028251605681,1.0,1.0,137.39181518554688,4.491445811954174,0.0,0.0,0.0016621200301601758,2.1359078804318702e-05,0.0,1.0,135.85481147766114,11.396083195734414,1.0,1.0,0.0009058233875993721,5.129254881650383e-05,0.0,1.0,135.2848699951172,10.579156967594804,1.0,0.0,0.0007355998564271536,6.06617107017519e-05,0.0,1.0,135.20475794474285,8.945873707647335,1.0,0.0,0.00035240632700052885,5.744840400468161e-05,0.0,1.0,134.97588195800782,8.212613413942604,1.0,1.0,0.0007868452373542822,5.325766082690546e-05,0.0,1.0,134.2525918006897,11.03152191432714,1.0,1.0,0.0011532687785509913,5.153771558471619e-05,0.0,1.0,133.50831722683375,14.484120150606563,1.0,1.0,0.001048026100891739,6.0638623863186125e-05,0.0,1.0,132.84647117614747,17.02744744259002,1.0,1.0,0.000994913632872069,5.7896034919453935e-05
2013-08-14,138.0921173095703,-0.005142002984815995,1.0,1.0,137.59722849527995,3.435931286371773,0.0,0.0,0.0015217212557845923,2.2703404431327907e-05,0.0,1.0,135.9340389251709,11.495729898017842,1.0,1.0,0.0005804147501069282,5.0876659425462665e-05,0.0,1.0,135.38374450683594,10.636856755892676,1.0,0.0,0.0007291349139393295,6.073708331309875e-05,0.0,1.0,135.24142990112304,9.077808071605334,1.0,0.0,0.00026769998149191475,5.794989987308504e-05,0.0,1.0,135.06720690046038,8.189303033719497,1.0,0.0,0.0006771306272234708,5.3710443703142105e-05,0.0,1.0,134.3895875930786,10.557397419399924,1.0,1.0,0.0010336436499137518,5.188912976747949e-05,0.0,1.0,133.62972980075412,14.25318393275023,1.0,1.0,0.000915951513165918,6.068687466037826e-05,0.0,1.0,132.9607077026367,16.906680174439177,1.0,1.0,0.0008634782056214227,5.77631198589512e-05
2013-08-15,136.16075134277344,-0.014084796305830776,1.0,1.0,137.7363535563151,2.401728661662778,0.0,0.0,0.0010377584569572866,3.081905421893709e-05,0.0,1.0,136.0115867614746,11.278911201982615,1.0,1.0,0.0005761190586508541,5.100510852505293e-05,0.0,1.0,135.4812762451172,10.296480445842136,1.0,0.0,0.0007294402977700645,6.072784593927041e-05,0.0,1.0,135.2426564534505,9.080008161205916,0.0,0.0,9.010554824063002e-06,6.135011480595186e-05,0.0,1.0,135.12140459333148,8.097978890968477,1.0,0.0,0.0004036924804688154,5.6514897386246375e-05,0.0,1.0,134.4860586166382,10.140073500748915,1.0,1.0,0.0007293801996260919,5.3611966614209856e-05,0.0,1.0,133.72479824490017,13.908131754271919,1.0,1.0,0.0007211092234805762,6.310461846013273e-05,0.0,1.0,133.06092277526855,16.529948934640885,1.0,1.0,0.0007644977438940777,5.975267936820542e-05
2013-08-16,135.7106170654297,-0.0033113798727557532,0.0,1.0,137.8130091349284,1.8920116802533824,0.0,0.0,0.0005696863716526584,2.800483150126471e-05,1.0,1.0,136.16030502319336,10.257043144376313,0.0,0.0,0.0011205918409852968,3.419716005547996e-05,0.0,1.0,135.54603454589844,10.10854976229375,1.0,0.0,0.00048296402532413705,5.9598921847117603e-05,0.0,1.0,135.2532056172689,9.08314525614086,0.0,0.0,7.791461922187085e-05,6.0590259788441594e-05,0.0,1.0,135.16056692940847,8.034327571858276,1.0,0.0,0.00029152682741062375,5.645417648355112e-05,0.0,1.0,134.57588539123535,9.701004606900074,1.0,0.0,0.0006800681142473059,5.381606827340194e-05,0.0,1.0,133.79749857584636,13.713745509115538,1.0,1.0,0.0005490457288154576,6.178349564607921e-05,0.0,1.0,133.14654113769532,16.240397489854686,1.0,1.0,0.0006516689969811433,5.9382971680316444e-05
2013-08-19,134.84317016601562,-0.006412402359329137,0.0,1.0,137.83537851969402,1.738516150811627,0.0,0.0,0.00016630603979661703,2.8613819173050785e-05,1.0,1.0,136.2769245147705,9.370056956469211,0.0,0.0,0.0008801664056279572,3.548153629309269e-05,0.0,1.0,135.55974182128907,10.079109894370289,1.0,0.0,0.0001019126787229355,5.740481034332733e-05,0.0,1.0,135.25580876668295,9.080553940864382,0.0,0.0,1.9316204085085328e-05,6.115078624373765e-05,0.0,1.0,135.19268689836775,7.939330765425579,0.0,0.0,0.00024021068546574534,5.696251036348024e-05,0.0,1.0,134.64835605621337,9.309438866001488,1.0,0.0,0.0005493401728383226,5.4292113601160754e-05,0.0,1.0,133.8558568318685,13.523764317554402,1.0,1.0,0.0004414402884066173,6.223298666221123e-05,0.0,1.0,133.22348503112792,15.90012865137587,1.0,1.0,0.0005875449733878519,5.9878580191480456e-05
2013-08-20,135.5060272216797,0.0049037200061960535,0.0,1.0,137.8476547241211,1.6745198958291705,0.0,0.0,9.071860092015925e-05,2.768972062240076e-05,0.0,1.0,136.45123786926268,7.816676080589939,0.0,0.0,0.001320665101429283,3.095757432997939e-05,0.0,1.0,135.58670623779298,10.038316186921685,1.0,0.0,0.00019998707884685656,5.786534173145196e-05,0.0,1.0,135.27135848999023,9.073468070924276,0.0,0.0,0.00011514987149145508,6.153310935415595e-05,0.0,1.0,135.22811170305525,7.871462161562409,0.0,0.0,0.0002638476584780302,5.7145924898013695e-05,0.0,1.0,134.73196239471434,8.881309129013347,1.0,0.0,0.0006327411288453127,5.4457081302776866e-05,0.0,1.0,133.92510816786023,13.313568794120883,1.0,1.0,0.0005231836129898136,6.235581521120511e-05,0.0,1.0,133.3031504058838,15.620002785293652,1.0,1.0,0.0006059008052846567,6.000426036688635e-05
