Date,price,return,Normal JB 30,Normal Shapiro 30,Mean 30,Variance 30,Normal Return JB 30,Normal Return Shapiro 30,Mean Return 30,Variance Return 30,Normal JB 40,Normal Shapiro 40,Mean 40,Variance 40,Normal Return JB 40,Normal Return Shapiro 40,Mean Return 40,Variance Return 40,Normal JB 50,Normal Shapiro 50,Mean 50,Variance 50,Normal Return JB 50,Normal Return Shapiro 50,Mean Return 50,Variance Return 50,Normal JB 60,Normal Shapiro 60,Mean 60,Variance 60,Normal Return JB 60,Normal Return Shapiro 60,Mean Return 60,Variance Return 60,Normal JB 70,Normal Shapiro 70,Mean 70,Variance 70,Normal Return JB 70,Normal Return Shapiro 70,Mean Return 70,Variance Return 70,Normal JB 80,Normal Shapiro 80,Mean 80,Variance 80,Normal Return JB 80,Normal Return Shapiro 80,Mean Return 80,Variance Return 80,Normal JB 90,Normal Shapiro 90,Mean 90,Variance 90,Normal Return JB 90,Normal Return Shapiro 90,Mean Return 90,Variance Return 90,Normal JB 100,Normal Shapiro 100,Mean 100,Variance 100,Normal Return JB 100,Normal Return Shapiro 100,Mean Return 100,Variance Return 100
2012-02-22,172.94000244140625,0.011164193939316386,0.0,1.0,165.97833353678385,15.984959294617573,0.0,0.0,0.0033296239223049124,8.94235334337839e-05,0.0,1.0,163.20100021362305,37.33003999519688,0.0,0.0,0.0025708096509369518,0.00010989751882223478,0.0,1.0,162.00759979248048,38.833589612329824,0.0,1.0,0.0008215490843974279,0.00015548387363506014,0.0,1.0,162.9625,37.57690357876015,0.0,0.0,0.0008005012799557349,0.00015545327494208505,0.0,1.0,163.84685712541852,38.90116364155966,0.0,0.0,7.204734741351087e-05,0.00016056013273442585,1.0,1.0,164.69225006103517,39.760542249721134,0.0,0.0,0.0004069825756830976,0.00015813171128935803,0.0,1.0,164.40788879394532,36.77724327861034,0.0,0.0,0.0006400082141429966,0.00015764871645639967,0.0,1.0,163.98830001831055,35.08741354706782,0.0,0.0,0.0010167944965320424,0.00015969554899202085
2012-02-23,173.02000427246094,0.0004624917963242474,0.0,1.0,166.4576670328776,15.600171731871074,0.0,0.0,0.0028923246360513036,8.588502208144963e-05,0.0,1.0,163.61875038146974,38.40558653382307,0.0,0.0,0.0025391505039325532,0.00010999228879621577,0.0,1.0,162.14,40.896925035151156,0.0,1.0,0.000780254554767065,0.00015542539103974957,0.0,1.0,163.1228335062663,39.26198122769603,0.0,0.0,0.0009534345728832404,0.00015389725129059053,0.0,1.0,163.87371433803014,39.34907976915599,0.0,0.0,0.000156075543173688,0.00016011812261383228,1.0,1.0,164.73562507629396,40.33779813239389,0.0,0.0,0.000253241660935883,0.00015617565472736443,0.0,1.0,164.5269999186198,37.54632731581552,0.0,0.0,0.0007106747346882677,0.00015716380774822683,0.0,1.0,164.14150009155273,35.48824081968666,0.0,0.0,0.0009271274482835399,0.00015897569771952194
2012-02-24,172.22999572753906,-0.0045764514047417675,0.0,1.0,166.87633361816407,14.979098582345273,0.0,0.0,0.00252405313856906,8.722647094580738e-05,0.0,1.0,164.05175018310547,38.16998970970953,0.0,0.0,0.0026496610320606946,0.00010786571084783831,0.0,1.0,162.3447998046875,42.93138151330778,0.0,1.0,0.001225922583967564,0.00014021697799813116,0.0,1.0,163.2161666870117,40.45041322265253,0.0,0.0,0.000550915886451403,0.00014837365740360146,0.0,1.0,163.8489998953683,38.8860564142641,0.0,0.0,-0.00014278083261164547,0.000156554531404226,1.0,1.0,164.76825008392333,40.74568888520452,0.0,0.0,0.00019087694867696886,0.00015646665917549974,0.0,1.0,164.62511105007596,38.18902035388174,0.0,0.0,0.0005847735885361451,0.00015705141949868875,0.0,1.0,164.2832000732422,35.75522263901902,0.0,0.0,0.0008585607571018186,0.00015925840870752067
2012-02-27,171.6999969482422,-0.003082017911286478,0.0,1.0,167.25366668701173,14.178892842304055,0.0,0.0,0.0022734240101832783,8.811904919607999e-05,0.0,1.0,164.5685001373291,35.048155052023226,0.0,0.0,0.0032067566408480507,8.826492874407253e-05,0.0,1.0,162.6097998046875,44.33625853992411,1.0,1.0,0.0016061936650557957,0.00012934832368231413,0.0,1.0,163.2964998881022,41.436251530864695,0.0,0.0,0.00047456216029610466,0.00014857618555610985,0.0,1.0,163.82757132393974,38.511634182151575,0.0,0.0,-0.00012426040541192395,0.00015641937530829912,1.0,1.0,164.82275009155273,41.26717769190921,0.0,0.0,0.00032151376433053457,0.00015420087151891087,1.0,1.0,164.7259999593099,38.69595798407466,0.0,0.0,0.0006036954375096052,0.00015687814800032415,0.0,1.0,164.39059997558593,36.18766494082579,0.0,0.0,0.0006459282150687675,0.00015633852802833488
2012-02-28,173.49000549316406,0.01037124237129815,0.0,1.0,167.72800038655598,13.08383605007312,0.0,0.0,0.0028527313387817026,8.706257812832378e-05,0.0,1.0,165.14725036621093,31.554433625006116,0.0,0.0,0.003580515527761902,8.788344822757619e-05,0.0,1.0,163.0217999267578,44.65089426821124,0.0,0.0,0.00252802575841046,0.00010161496814067248,0.0,1.0,163.35249989827474,42.402736377294175,0.0,1.0,0.00032595188510707216,0.0001442148134341162,0.0,1.0,163.82942853655135,38.54779627675221,0.0,0.0,1.0709025030405344e-05,0.00015798144561441458,1.0,1.0,164.89912509918213,42.129394309454874,0.0,0.0,0.0004481660840525389,0.0001554629852039032,1.0,1.0,164.8554445054796,39.44843827560953,0.0,0.0,0.0007723535807713552,0.00015759228875246616,0.0,1.0,164.5491000366211,36.53833509807484,0.0,0.0,0.0009580604404595346,0.00015253154697939526
2012-02-29,164.2899932861328,-0.054486874448655936,0.0,0.0,167.85433349609374,11.67339127757456,1.0,1.0,0.000777972516074094,0.00019515398156104451,0.0,1.0,165.45475006103516,27.037499126527912,1.0,1.0,0.001945458817557734,0.00017021895897735846,0.0,1.0,163.2609997558594,42.29238283893313,1.0,1.0,0.0015116777176673608,0.00016611785987658202,0.0,1.0,163.26349970499675,41.74166117317836,1.0,1.0,-0.0005331084206735669,0.00019420598518488596,0.0,1.0,163.72628566196985,37.68513445913307,1.0,1.0,-0.000614406055192172,0.00019895674018557196,0.0,1.0,164.83950004577636,41.911340767463585,1.0,1.0,-0.0003577568625928022,0.00019185423989768856,1.0,1.0,164.90455559624567,39.17032545029467,1.0,1.0,0.0003030240401987493,0.00018977485926969777,0.0,1.0,164.59739990234374,36.27505204512098,1.0,1.0,0.0002983996887417534,0.00018202580133570942
2012-03-01,166.61000061035156,0.01402263755203916,0.0,0.0,168.02133331298828,10.349083864874608,1.0,1.0,0.001017719058268611,0.00019988042440636188,0.0,1.0,165.7220001220703,24.66740185429859,1.0,1.0,0.001657817803714495,0.00015961381504121496,0.0,1.0,163.48859985351564,41.15215203888898,1.0,1.0,0.0014149579017880768,0.00016316152689160548,0.0,1.0,163.20999959309896,41.19995846860611,1.0,1.0,-0.0003180556682698319,0.00019770367766367358,0.0,1.0,163.7192855834961,37.640647389697,1.0,1.0,-4.195309318772272e-05,0.00019235357726942115,0.0,1.0,164.77562503814698,41.34763158395753,1.0,1.0,-0.00037761868575888357,0.0001912434089554893,1.0,1.0,165.00277777777777,38.62131911747868,1.0,1.0,0.0006057494694961998,0.00018974155663632942,0.0,1.0,164.65859985351562,36.14177254385803,1.0,1.0,0.0003742408604381501,0.0001835417451181665
2012-03-02,166.33999633789062,-0.0016218911795983044,0.0,0.0,168.19199981689454,8.821324007206135,1.0,1.0,0.0010421321665872898,0.00019972798491301347,0.0,1.0,165.9627498626709,22.5352858704346,1.0,1.0,0.0014909214511747326,0.00015956531539124518,0.0,1.0,163.71799987792969,39.74845603378675,1.0,1.0,0.0014289568125022197,0.0001630645681131916,0.0,1.0,163.19366607666015,41.07942811347028,1.0,1.0,-9.790543204970023e-05,0.00019411332534984623,0.0,1.0,163.700999886649,37.51933122045534,1.0,1.0,-0.0001095088445110778,0.0001922414144046074,0.0,1.0,164.71924991607665,40.908326519211684,1.0,1.0,-0.0003344018732622117,0.00019098130251944453,1.0,1.0,165.07855546739367,38.29784209416394,1.0,1.0,0.00046516146031084506,0.00018855613042431706,0.0,1.0,164.73019989013673,35.86196750350785,1.0,1.0,0.0004399827305921218,0.00018283570446220892
2012-03-05,165.64999389648438,-0.00415677252468325,0.0,0.0,168.31133270263672,7.737040968945253,1.0,1.0,0.0007282902012774676,0.0001999450905440391,0.0,0.0,166.15949974060058,20.78123408641703,1.0,1.0,0.0012168860492462355,0.00015958216125316535,0.0,1.0,163.89139984130858,38.867405494849216,1.0,1.0,0.0010751742083595557,0.00016058395491033332,0.0,1.0,163.15149943033853,40.75846899214176,1.0,1.0,-0.00025262831591367426,0.00019390557262983612,0.0,1.0,163.7317140851702,37.57284051547831,1.0,1.0,0.0001866300223248998,0.00018349275517844045,0.0,1.0,164.60262489318848,39.57282358342093,1.0,1.0,-0.000684932067015177,0.00018361636874197082,1.0,1.0,165.12999979654947,38.113758019626246,1.0,1.0,0.00031498316104987153,0.00018788452606116967,0.0,1.0,164.75399978637697,35.848403930438444,1.0,1.0,0.00014471793593907962,0.00017668339011668016
2012-03-06,162.6999969482422,-0.017969096432021343,0.0,0.0,168.2959991455078,7.9075183663776505,1.0,1.0,-9.411138087416411e-05,0.00021006941344048122,0.0,0.0,166.2969997406006,19.010444837290343,1.0,1.0,0.0008597283721535345,0.0001682742802408014,0.0,1.0,164.00219970703125,37.95911806260557,1.0,1.0,0.0006928715495196102,0.0001678364336166696,0.0,1.0,163.0398328145345,40.08748603303621,1.0,1.0,-0.0006725791786620867,0.00019809765037822634,0.0,1.0,163.69442836216518,37.55075567154134,1.0,1.0,-0.00022734984040338155,0.00018639854454687593,0.0,1.0,164.4672498703003,38.59125240429137,1.0,1.0,-0.0008055311574980774,0.00018664506100901271,1.0,1.0,165.09788869222004,38.17668516516358,1.0,1.0,-0.00019563151189822616,0.0001827737904279149,0.0,1.0,164.75999969482422,35.819834691047134,1.0,1.0,3.69452907362056e-05,0.00017944221651045934
