,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,GDX,GLD,SPY,AAPL,GDX,GLD,SPY,AAPL,GDX,GLD,SPY,AAPL,GDX,GLD,SPY,AAPL,GDX,GLD,SPY
Date,,,,,,,,,,,,,,,,,,,,
2010-01-04,6.4545063972473145,42.18036651611328,109.80000305175781,86.31599426269531,6.469284652334192,42.65778083120584,110.13999938964844,86.36169044940388,6.405345947818802,42.047753676967815,109.30999755859375,84.92982042806729,6.437013694816004,42.24225318222857,109.81999969482422,85.584826221323,493729600,12508700,16224100,118944600
2010-01-05,6.465665817260742,42.58704376220703,109.69999694824219,86.54449462890625,6.502159248569047,43.037936104330235,110.38999938964844,86.58257866436242,6.431584825368596,41.94165194918321,109.26000213623047,85.95042086496113,6.472301133017617,42.410226674582795,109.87999725341797,86.26269368543934,601904800,13787800,14213100,111579900
2010-01-06,6.362820148468018,43.62144470214844,111.51000213623047,86.60540771484375,6.491301157255859,44.26683656606771,111.7699966430664,86.81866432055922,6.356184833431344,43.06446138901317,110.41000366210938,86.39215110912828,6.465665115473195,43.25012136920159,110.70999908447266,86.46069538490538,552160000,19322600,24981900,116074400
2010-01-07,6.351058006286621,43.409263610839844,110.81999969482422,86.97101593017578,6.393885551947981,43.647970767873424,111.29000091552734,87.07764425916261,6.304913608009893,42.92300978987678,110.62000274658203,86.20176371893527,6.386345420198223,43.62144887461537,111.06999969482422,86.44548644387775,477131200,13312000,13609800,131091100
2010-01-08,6.393281936645508,44.063499450683594,111.37000274658203,87.26042175292969,6.393885549862555,44.063499450683594,111.58000183105469,87.29850578362658,6.305216016577904,42.99374034493006,110.26000213623047,86.56733771854283,6.342613459335452,43.77174512771239,111.5199966430664,86.74251031381112,447610800,10719800,15894600,126402800
2010-01-11,6.336883544921875,44.355255126953125,112.8499984741211,87.38227844238281,6.424045048835997,45.23051481655159,113.58999633789062,87.68692741837135,6.286817877209646,44.1253908194969,112.5199966430664,87.00907356842539,6.418012943647235,45.08905907983142,113.33999633789062,87.64884920177616,462229600,12918100,17253000,106375700
2010-01-12,6.264800071716309,42.746185302734375,110.48999786376953,86.56732177734375,6.326628338412409,44.090016187498186,113.05000305175781,86.98621698383458,6.22559259991102,42.383704847622234,110.13999938964844,86.23220096350613,6.309134832423346,43.74521811709517,112.37999725341797,86.80342645392597,594459600,14794800,29182600,163333500
2010-01-13,6.3531670570373535,43.197086334228516,111.54000091552734,87.29850769042969,6.361612001691158,43.28549490291332,111.56999969482422,87.5422303841144,6.1556209079742015,41.99471091371914,109.56999969482422,86.34646501028509,6.269323639571601,42.96721865953487,110.91999816894531,86.78820839765858,605892000,9377500,20014000,161822000
2010-01-14,6.316373825073242,42.967220306396484,112.02999877929688,87.53459167480469,6.3474387613530965,43.25897466486609,112.37000274658203,87.69453410987461,6.304008413214147,42.454444517743475,110.79000091552734,87.14615672631717,6.336882980889558,43.12635843418521,111.51000213623047,87.19947087134048,432894000,8445500,18305300,115718800
2010-01-15,6.210814952850342,41.923980712890625,110.86000061035156,86.5521011352539,6.381821510589714,42.50748939844834,112.01000213623047,87.466059757078,6.209005321296536,41.596864966726685,110.37999725341797,86.21698026220837,6.3616139582388875,42.45444223451473,111.3499984741211,87.38228534962381,594067600,14184100,18002700,212283100
2010-01-19,6.485571384429932,42.16267776489258,111.5199966430664,87.63359832763672,6.490095463651713,42.26877206727754,111.75,87.68691247042695,6.25032530505648,41.80019732983527,110.83000183105469,86.51399551823607,6.2831990727029225,41.85324448102775,110.94999694824219,86.53684941726539,730007600,8578100,10468200,139172700
2010-01-20,6.385741710662842,40.429847717285156,108.94000244140625,86.74250030517578,6.500951686113279,41.42003767383219,110.05000305175781,87.16901350789367,6.3184849529835105,39.65183963657028,108.45999908447266,86.04941635075923,6.481649354236669,41.25206007441755,109.97000122070312,87.03953711575525,612152800,21228000,17535000,216490200
2010-01-21,6.275354862213135,38.6793327331543,107.37000274658203,85.07449340820312,6.433392756132673,40.367961753001765,108.77999877929688,87.0318920480412,6.249417621920563,38.65281084135973,106.61000061035156,84.96786514072593,6.396296526785457,40.0585284401646,108.4800033569336,86.76532137934822,608154400,24757600,25748400,344859600
2010-01-22,5.964107990264893,38.71470260620117,107.16999816894531,83.17804718017578,6.25816629698457,39.589958876474995,107.68000030517578,85.1049802411986,5.946314083843277,37.97205918494761,106.01000213623047,83.08664900967281,6.236451521866509,38.28149253856551,106.93000030517578,84.69369719014456,881767600,26244900,24210100,345942400
2010-01-25,6.124557971954346,38.184234619140625,107.4800033569336,83.6045913696289,6.173718019338256,39.377770293409874,107.72000122070312,84.09204264900508,6.037697669200961,38.13119083755313,107.06999969482422,83.3304083780168,6.107668479826667,39.29820124845859,107.44000244140625,83.93971230832243,1065699600,17791100,13200500,186937500
2010-01-26,6.211114883422852,38.131195068359375,107.55999755859375,83.25423431396484,6.445456871651409,38.77658700565299,107.98999786376953,84.13773279395103,6.109777959796447,37.39739119766022,106.75,83.04859563234486,6.2114164886004986,37.74218930651581,106.87000274658203,83.27708241072175,1867110000,17133300,12297100,211168800
2010-01-27,6.269625186920166,37.812923431396484,106.52999877929688,83.65027618408203,6.351056170212481,38.22845113728605,108.80000305175781,83.84068471269326,6.017790094087564,36.973028511491776,106.16000366210938,82.50782501241461,6.238560255769221,37.96321867752712,107.52999877929688,83.14759487936094,1722568400,18111200,19005100,271863600
