Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2002-04-10,75.11258011852438,76.07745344790241,75.10587818927198,75.99034881591797,17199300,0.0,0.0,0.0
2002-04-11,75.64192382180975,75.74913424687773,74.0405051598965,74.1008071899414,25453700,0.0,0.0,0.0
2002-04-12,74.38890053801232,74.8110350361485,73.73225482635769,74.65692138671875,14950600,0.0,0.0,0.0
2002-04-15,74.790995151362,74.95180574645109,73.8395201095663,74.08744049072266,17394900,0.0,0.0,0.0
2002-04-16,74.84455007532681,75.93003243881253,74.82444940208933,75.84962463378906,15040900,0.0,0.0,0.0
2002-04-17,75.97692616817477,76.16453924425139,75.44758635377408,75.68880462646484,12920100,0.0,0.0,0.0
2002-04-18,75.64861811920466,76.02384434493712,74.47603105171676,75.3604965209961,25204800,0.0,0.0,0.0
2002-04-19,75.8496161779071,75.87641877659357,75.42078482306947,75.63520050048828,10499200,0.0,0.0,0.0
2002-04-22,75.30018557057514,75.33369010135003,74.26830839000742,74.37551879882812,13922900,0.0,0.0,0.0
2002-04-23,74.4358221852701,74.69714628354616,73.81937765946333,74.05389404296875,16967000,0.0,0.0,0.0
2002-04-24,74.08070331709912,74.91826555652752,73.30344821718816,73.31015014648438,18902700,0.0,0.0,0.0
2002-04-25,73.17611983146055,73.5312453191401,72.84779694255892,73.35033416748047,25451500,0.0,0.0,0.0
2002-04-26,73.56478597092233,73.71219778055351,71.88966106525073,71.9566650390625,19769800,0.0,0.0,0.0
2002-04-29,72.31846204615852,72.539579667087,71.44739541878327,71.60150909423828,17724400,0.0,0.0,0.0
2002-04-30,71.70870869566474,72.7941909296838,71.4540916782359,72.27155303955078,19473500,0.0,0.0,0.0
2002-05-01,72.34524656402698,73.20290912069026,71.5612898625837,73.156005859375,24575600,0.0,0.0,0.0
2002-05-02,73.10244831762758,73.64519225181718,72.21798259059037,72.8746337890625,15666800,0.0,0.0,0.0
2002-05-03,72.76741005982299,72.87462048574727,71.82933928128348,72.0839614868164,18185500,0.0,0.0,0.0
2002-05-06,72.1241964770083,72.35871300299584,70.56297842788464,70.6701889038086,23630400,0.0,0.0,0.0
2002-05-07,71.09229108946607,71.23970288067433,70.28823328006173,70.4222412109375,21910000,0.0,0.0,0.0
2002-05-08,71.72881754863211,73.2766306144388,71.55460320710694,73.0421142578125,27917400,0.0,0.0,0.0
2002-05-09,72.80090651648517,73.10242685980407,72.08395348692619,72.19786071777344,18085600,0.0,0.0,0.0
2002-05-10,72.34526591773884,72.39887111988871,70.75724631054473,70.83765411376953,18958900,0.0,0.0,0.0
2002-05-13,71.17269133194316,72.33187463552721,70.8845697103916,72.27827453613281,14677700,0.0,0.0,0.0
2002-05-14,73.45085356789009,73.9533908676133,73.0354208931057,73.8528823852539,34201200,0.0,0.0,0.0
2002-05-15,73.37045088060474,74.3152235238218,73.22974104031,73.56476593017578,29535300,0.0,0.0,0.0
2002-05-16,73.5044277809879,74.02707068282332,73.25651273880737,73.94666290283203,28092000,0.0,0.0,0.0
2002-05-17,74.14769933637234,74.54302619001182,73.77246804293635,74.30850982666016,27823700,0.0,0.0,0.0
2002-05-20,74.13431935711968,74.16782389642096,73.36376096186486,73.50447082519531,13833800,0.0,0.0,0.0
2002-05-21,73.7791533847175,74.0270735485675,72.57976412512774,72.83438110351562,16877200,0.0,0.0,0.0
2002-05-22,72.51276460700791,73.11581023679783,72.36535288505121,72.99520111083984,15844200,0.0,0.0,0.0
2002-05-23,73.20963686203991,73.9466905620645,72.68699887678747,73.77247619628906,13879800,0.0,0.0,0.0
2002-05-24,73.69207785170418,73.83948451075814,72.77410780281704,72.82771301269531,11877000,0.0,0.0,0.0
2002-05-28,73.06895412806793,73.1225542425846,71.99687004452211,72.43240356445312,24236900,0.0,0.0,0.0
2002-05-29,72.1107474774776,72.37876325638292,71.78241945779399,71.89633178710938,14773300,0.0,0.0,0.0
2002-05-30,71.39381499446506,72.03706224991942,70.95828156081348,71.6953353881836,18217900,0.0,0.0,0.0
2002-05-31,71.96336737708447,72.74062267943289,71.59483785092215,71.84275817871094,19826300,0.0,0.0,0.0
2002-06-03,71.75561330236256,72.0973400492313,69.77226698670286,69.9330825805664,26056300,0.0,0.0,0.0
2002-06-04,69.7856788044112,70.48922793756162,69.38364999802903,70.1072998046875,25856200,0.0,0.0,0.0
2002-06-05,70.32170371252104,70.804140244081,69.91967497357867,70.7639389038086,19695900,0.0,0.0,0.0
2002-06-06,70.71706932128724,70.75727068070904,69.11565041803293,69.3233642578125,22998500,0.0,0.0,0.0
2002-06-07,68.19765925982396,69.63156524274643,68.15745791273739,69.24293518066406,24011600,0.0,0.0,0.0
2002-06-10,69.17590058348182,69.99336169256135,69.02848889337615,69.51092529296875,18759900,0.0,0.0,0.0
2002-06-11,69.77225888261613,70.04698165616904,68.16414402734843,68.31825256347656,19990700,0.0,0.0,0.0
2002-06-12,68.15074336927366,68.88779689784717,67.52759704440994,68.73368835449219,31266000,0.0,0.0,0.0
2002-06-13,68.43217352197652,69.01511859707497,67.90283364938509,68.04354858398438,21043900,0.0,0.0,0.0
2002-06-14,67.21268967439906,68.0502518729618,65.99990124674387,67.94304656982422,39267500,0.0,0.0,0.0
2002-06-17,68.29148916561198,69.913008805569,68.24458587394629,69.7656021118164,17647200,0.0,0.0,0.0
2002-06-18,69.51093511549062,70.37529960155797,69.43722926002249,70.33509826660156,21628500,0.0,0.0,0.0
2002-06-19,69.35012458789771,69.97327083940228,68.50586077023007,68.69347381591797,21540700,0.0,0.0,0.0
2002-06-20,68.51929685705336,69.04863683473349,67.6482300356406,67.81574249267578,25691000,0.0,0.0,0.0
2002-06-21,67.55551502032135,67.86481605229967,66.3519275587301,66.75536346435547,31190700,0.353,0.0,0.0
2002-06-24,66.3048292849177,67.70341122860262,65.3903722548132,67.10498046875,37169700,0.0,0.0,0.0
2002-06-25,67.44121220098955,67.83792273948231,65.58540079439716,65.59884643554688,33355000,0.0,0.0,0.0
2002-06-26,64.01199055658888,65.9955585315778,64.00527030136085,65.70642852783203,37913600,0.0,0.0,0.0
2002-06-27,66.23089660770096,66.8965661118346,64.93317426592503,66.8562240600586,31616400,0.0,0.0,0.0
2002-06-28,66.72848433462634,67.57570354682814,66.48642170256869,66.54021453857422,28184200,0.0,0.0,0.0
2002-07-01,66.68813530060267,67.10502204111067,65.14835015820212,65.24248504638672,20270200,0.0,0.0,0.0
2002-07-02,65.12817544430662,65.35678726554376,63.722867327406846,63.85734939575195,34213900,0.0,0.0,0.0
2002-07-03,63.622020183056144,64.44233781819,63.01686362437788,64.22045135498047,30565800,0.0,0.0,0.0
2002-07-05,65.07436987974853,66.92345563534363,64.9936857845004,66.77552795410156,19013500,0.0,0.0,0.0
2002-07-08,66.55363892669838,67.03775886891228,65.59883442102742,65.94175720214844,19118600,0.0,0.0,0.0
2002-07-09,65.71316469633472,66.12332092108015,63.88424950089065,64.28096008300781,28620400,0.0,0.0,0.0
2002-07-10,64.54991534536053,64.59698278676788,61.88723195296038,61.94102478027344,50522500,0.0,0.0,0.0
2002-07-11,61.69895379494283,62.76805916004513,60.7307035548761,62.4453125,59476500,0.0,0.0,0.0
2002-07-12,62.75463800514029,63.13117763209677,61.537599345211376,61.759490966796875,39018600,0.0,0.0,0.0
2002-07-15,61.61826152521841,62.129283030040284,59.096780924404804,62.08893585205078,77317200,0.0,0.0,0.0
2002-07-16,61.268603827599044,62.11581741339075,60.42811049489475,60.892059326171875,53282400,0.0,0.0,0.0
2002-07-17,62.16962726349377,62.73444160551278,60.34743783418014,61.01310729980469,48880600,0.0,0.0,0.0
2002-07-18,60.986191407729216,61.25515028800962,59.0026292843437,59.036251068115234,32656700,0.0,0.0,0.0
2002-07-19,58.33697228842814,58.86816477784956,56.68288175261762,56.958560943603516,77572600,0.0,0.0,0.0
2002-07-22,56.548402295745205,57.765440385933076,54.76655502953091,55.270851135253906,78134000,0.0,0.0,0.0
2002-07-23,55.506203643023056,55.97015265734519,53.623495782982026,53.757972717285156,74484100,0.0,0.0,0.0
2002-07-24,52.534216084450286,57.23426052216221,52.23164040612765,56.965301513671875,107022800,0.0,0.0,0.0
2002-07-25,56.66271884403076,57.725104071187076,54.86742560102963,56.48117446899414,87176600,0.0,0.0,0.0
2002-07-26,56.91820727731914,57.77887159535181,56.346672859559696,57.55698013305664,41206800,0.0,0.0,0.0
2002-07-29,58.83454779411734,60.744146654422984,58.70007087971697,60.36088180541992,53492900,0.0,0.0,0.0
2002-07-30,60.058316603093644,61.4568993273582,59.654880659931344,61.14759826660156,47532200,0.0,0.0,0.0
2002-07-31,60.845012306311155,61.55775437980526,60.0112440770927,61.2955207824707,44669900,0.0,0.0,0.0
2002-08-01,61.10724927149683,61.423275708770234,59.392645281346866,59.695220947265625,66571900,0.0,0.0,0.0
2002-08-02,59.50693007724597,59.7826143625856,57.57043521643463,58.35713577270508,51772900,0.0,0.0,0.0
2002-08-05,58.155422161691426,58.451277501778954,56.17858502828058,56.326507568359375,47191300,0.0,0.0,0.0
2002-08-06,57.308215416168444,59.10350843740526,57.22752618724921,58.2226676940918,64730000,0.0,0.0,0.0
2002-08-07,59.08336239812431,59.50696948666471,57.67132850972076,59.23801040649414,43289400,0.0,0.0,0.0
2002-08-08,59.45313166087022,61.25514946560197,59.03625027549838,61.15428924560547,48339800,0.0,0.0,0.0
2002-08-09,60.58276036183318,61.81996925531475,60.07846434584129,61.382911682128906,41879200,0.0,0.0,0.0
2002-08-12,60.508840908262734,61.36950591923978,60.21299051696945,60.93245315551758,25841700,0.0,0.0,0.0
2002-08-13,60.61640134701602,61.63171908384737,59.6078089955847,59.822975158691406,49690500,0.0,0.0,0.0
2002-08-14,59.856588368140855,62.283934230767116,59.184193506027555,62.00825500488281,57423600,0.0,0.0,0.0
2002-08-15,62.42514009060921,63.19839525206063,61.99480776475147,62.86892318725586,45551500,0.0,0.0,0.0
2002-08-16,62.41165945080598,63.25887798659842,61.86029614686936,62.68061828613281,36517300,0.0,0.0,0.0
2002-08-19,62.84205137480809,64.38183691505678,62.599988705513304,64.14649963378906,33669900,0.0,0.0,0.0
2002-08-20,63.75647233504304,64.14646253558014,62.94960065734871,63.467342376708984,30508300,0.0,0.0,0.0
2002-08-21,63.91785891682357,64.40198407595243,62.91599193082784,64.3818130493164,39628900,0.0,0.0,0.0
2002-08-22,64.20698951636919,65.32316754668236,63.924584880976504,65.00714111328125,38399800,0.0,0.0,0.0
2002-08-23,64.55663408652195,64.65076895964744,63.30597919503684,63.60855484008789,33716400,0.0,0.0,0.0
2002-08-26,63.816985261967076,64.30783053420531,62.86890624550744,64.05232238769531,33830100,0.0,0.0,0.0
2002-08-27,64.34822063784405,64.71804006161206,62.86895320270885,63.31273651123047,35335700,0.0,0.0,0.0
2002-08-28,62.72098108975351,62.86218337082599,61.7258397383956,61.927555084228516,38970600,0.0,0.0,0.0
2002-08-29,61.36948612251981,62.566353467912464,61.06018505459804,61.954471588134766,42965700,0.0,0.0,0.0
2002-08-30,61.64518674381436,62.79498181954711,61.45691692509336,61.712425231933594,30366700,0.0,0.0,0.0
2002-09-03,61.00637119337979,61.187915498664076,59.27159169859987,59.35900115966797,76586400,0.0,0.0,0.0
2002-09-04,59.58091790344681,60.68364522906801,59.21109862291743,60.20624542236328,51099500,0.0,0.0,0.0
2002-09-05,59.50022580235297,60.132278676899766,58.834556259351984,59.695220947265625,67250900,0.0,0.0,0.0
2002-09-06,60.34745756785075,60.89882132037504,60.071773126604974,60.51555633544922,38622200,0.0,0.0,0.0
2002-09-09,59.91039185246452,61.42328056151649,59.708676435904216,60.95933151245117,33998400,0.0,0.0,0.0
2002-09-10,61.282045249159495,61.712377395511524,60.89205513841427,61.65858459472656,41416600,0.0,0.0,0.0
2002-09-11,62.17637215741063,62.75463232069532,61.25518907637172,61.275360107421875,27711200,0.0,0.0,0.0
2002-09-12,61.01983685291943,61.080349931216354,59.836420398775374,60.145721435546875,43601700,0.0,0.0,0.0
2002-09-13,59.63470365531704,60.44830084597451,59.33884826599948,60.29364776611328,41131000,0.0,0.0,0.0
2002-09-16,60.05159142335984,60.44158172607422,59.480056741087445,60.44158172607422,28167600,0.0,0.0,0.0
2002-09-17,61.11398864533497,61.31570922209604,59.00266849642991,59.056461334228516,47609700,0.0,0.0,0.0
2002-09-18,58.50508030520433,59.50694724617894,58.014229782598896,58.4647331237793,54719400,0.0,0.0,0.0
2002-09-19,57.819233256944855,58.36387658834518,56.95184326171875,56.95184326171875,48510500,0.0,0.0,0.0
2002-09-20,57.35574335195872,57.54485708806907,56.7681406937534,56.970760345458984,46325600,0.378,0.0,0.0
2002-09-23,56.49796706200515,56.7748820880582,55.849575003849466,56.504722595214844,46893800,0.0,0.0,0.0
2002-09-24,55.68073251363636,56.49797697468732,55.282238431740396,55.592926025390625,69507000,0.0,0.0,0.0
2002-09-25,56.30886226907276,57.25443094962451,55.410566869585764,56.970760345458984,59294400,0.0,0.0,0.0
2002-09-26,57.423294538735846,58.06493644450778,57.038311456458224,57.90283966064453,53638000,0.0,0.0,0.0
2002-09-27,57.40976892569274,57.8352747697227,55.890098571777344,55.890098571777344,64648300,0.0,0.0,0.0
2002-09-30,55.38354213036685,55.92387143184796,54.640593205551916,55.24170684814453,73096400,0.0,0.0,0.0
2002-10-01,55.67398670043496,57.92985120373217,55.02559441530228,57.89608383178711,67198100,0.0,0.0,0.0
2002-10-02,57.200389722704124,57.767730807931166,55.78878223652628,56.16025924682617,56749100,0.0,0.0,0.0
2002-10-03,56.1535168620252,57.139613612209736,55.34977831680124,55.592926025390625,55547000,0.0,0.0,0.0
2002-10-04,55.92386950688058,56.004915292239566,53.74905161507405,54.57305145263672,68483700,0.0,0.0,0.0
2002-10-07,54.07324859279098,54.843214521742894,53.05338460538415,53.44511795043945,53188000,0.0,0.0,0.0
2002-10-08,53.90439074626341,54.91750424824082,52.81698184190406,54.282623291015625,79531000,0.0,0.0,0.0
2002-10-09,53.41807335807351,53.83007309079594,52.533289581059556,52.749420166015625,79956400,0.0,0.0,0.0
2002-10-10,52.64138593795848,54.75541452713892,52.05377817666365,54.45823287963867,76749000,0.0,0.0,0.0
2002-10-11,55.45107647629281,57.22740539956105,55.26196278551785,56.84242248535156,82308300,0.0,0.0,0.0
2002-10-14,56.19404993174706,57.30847627229583,56.08598712668647,57.15988540649414,40631900,0.0,0.0,0.0
2002-10-15,58.753849022408446,59.92230928838887,58.65929213995496,59.90879821777344,82320300,0.0,0.0,0.0
2002-10-16,59.03751733068688,59.300926491660384,58.03115396905687,58.4566650390625,62977800,0.0,0.0,0.0
2002-10-17,60.023615873118146,60.31404202756301,59.334695621661425,59.61836624145508,68534100,0.0,0.0,0.0
2002-10-18,59.19962852738194,60.18572552620036,58.71333298758892,59.868282318115234,47448700,0.0,0.0,0.0
2002-10-21,59.5170748192237,61.1245472453037,59.145597609033295,60.90166091918945,45859100,0.0,0.0,0.0
2002-10-22,60.14520460406169,60.79359696090148,59.78723332051574,60.462642669677734,40966800,0.0,0.0,0.0
2002-10-23,59.95607019130848,60.969183953704764,59.219876664056116,60.921905517578125,54905800,0.0,0.0,0.0
2002-10-24,61.29336915951116,61.394681544086204,59.50353420855839,59.679141998291016,54987400,0.0,0.0,0.0
2002-10-25,59.57784270229538,61.05023490976317,59.39548449236779,60.921905517578125,43672100,0.0,0.0,0.0
2002-10-28,61.56351428373828,61.65807110524189,60.01007195396133,60.52338409423828,39416100,0.0,0.0,0.0
2002-10-29,60.165474664461556,60.44238985767875,58.760621780581985,59.821014404296875,59508200,0.0,0.0,0.0
2002-10-30,59.89525687087611,60.75977937219053,59.591324950337956,60.40181350708008,41688600,0.0,0.0,0.0
2002-10-31,60.55718350080986,60.989444920577405,59.56433128095039,59.78721237182617,41620600,0.0,0.0,0.0
2002-11-01,59.67238554248413,61.34064663674296,59.46976592942906,60.96916961669922,51878900,0.0,0.0,0.0
2002-11-04,62.00255392754849,62.77251984567812,61.394684741403466,61.550025939941406,49080600,0.0,0.0,0.0
2002-11-05,61.35417401835668,62.18492966616365,61.35417401835668,62.036338806152344,37270800,0.0,0.0,0.0
2002-11-06,62.46187546240661,62.86036461079435,61.32043171030313,62.84010314941406,65013100,0.0,0.0,0.0
2002-11-07,62.15115226197658,62.2862371936356,60.9354187948249,61.300140380859375,51572000,0.0,0.0,0.0
2002-11-08,61.14478463253013,61.847210710681104,60.46262000278388,60.5504264831543,37905400,0.0,0.0,0.0
2002-11-11,60.45589502548597,60.48966240269539,59.300945604445666,59.61163330078125,33505100,0.0,0.0,0.0
2002-11-12,59.88175390146703,60.739520913586986,59.68588470749552,60.084373474121094,37724500,0.0,0.0,0.0
2002-11-13,59.6521288601002,60.61120850285065,59.064521114096166,60.145179748535156,63891500,0.0,0.0,0.0
2002-11-14,60.83410418010626,61.462234918912564,60.61797345024618,61.279876708984375,31896800,0.0,0.0,0.0
2002-11-15,60.78682512100813,61.833711392610695,60.75305260142236,61.732398986816406,39152100,0.0,0.0,0.0
2002-11-18,62.23896277779821,62.23896277779821,61.02322407911988,61.11103057861328,28934800,0.0,0.0,0.0
2002-11-19,60.80034928431821,61.529792641400206,60.6247465580672,61.029991149902344,32806600,0.0,0.0,0.0
2002-11-20,60.77333019225012,62.42132535612604,60.75306358505683,62.38755798339844,36688400,0.0,0.0,0.0
2002-11-21,62.542863218885856,63.61676605130537,62.4280449423955,63.54922103881836,55128200,0.0,0.0,0.0
2002-11-22,63.13722679935928,63.67079530048663,62.99538639449544,63.09669876098633,32513800,0.0,0.0,0.0
2002-11-25,63.10345741128068,63.66404806766692,62.65768503787632,63.137229919433594,33846400,0.0,0.0,0.0
2002-11-26,62.86031353048621,63.1169670876894,61.880972571169316,61.935001373291016,42284700,0.0,0.0,0.0
2002-11-27,62.488860091878365,63.927485058874225,62.42807573421216,63.677581787109375,37764000,0.0,0.0,0.0
2002-11-29,64.0287802857019,64.13008752128238,63.33310463262244,63.474945068359375,19385700,0.0,0.0,0.0
2002-12-02,64.48132600365722,64.87306463016563,62.96165509496169,63.57627487182617,49911900,0.0,0.0,0.0
2002-12-03,62.981907698951844,63.08322010922109,62.3740383902996,62.72525405883789,34407700,0.0,0.0,0.0
2002-12-04,61.98229188015431,62.90760421775344,61.752655255721535,62.44157028198242,64040800,0.0,0.0,0.0
2002-12-05,62.63070053881176,62.67797897907524,61.52978018944786,61.75266647338867,36724900,0.0,0.0,0.0
2002-12-06,60.867854320165456,62.25243952791665,60.773297482678494,62.15788269042969,49824100,0.0,0.0,0.0
2002-12-09,61.50950397530118,61.772913101120125,60.4356060243412,60.44911193847656,36789600,0.0,0.0,0.0
2002-12-10,60.80031942566529,61.52976242452244,60.624716785651636,61.25959777832031,33319900,0.0,0.0,0.0
2002-12-11,61.070489093506154,61.88098309875698,60.89488643905323,61.313636779785156,39201000,0.0,0.0,0.0
2002-12-12,61.59731856461497,61.79318785601315,60.921909347226816,61.30689239501953,34465600,0.0,0.0,0.0
2002-12-13,60.72604502331067,61.1110280699275,60.29377838477624,60.34105682373047,36862200,0.0,0.0,0.0
2002-12-16,60.66525644163128,61.99581344063301,60.55719364506851,61.9012565612793,37098400,0.0,0.0,0.0
2002-12-17,61.71214326742947,61.96204138490521,61.286632154169055,61.36092758178711,32353900,0.0,0.0,0.0
2002-12-18,61.00297068680773,61.057004670102785,60.334316890665214,60.65176010131836,35612600,0.0,0.0,0.0
2002-12-19,60.34780283382059,61.259604100004324,59.841246002278226,60.219478607177734,39264200,0.0,0.0,0.0
2002-12-20,60.54255469917385,61.09911162827338,60.474682913339336,61.07875061035156,31176900,0.436,0.0,0.0
2002-12-23,60.80725252308876,61.40453660968382,60.617209469457556,61.09910583496094,22599300,0.0,0.0,0.0
2002-12-24,60.80726819561102,60.99052774333521,60.57650305051974,60.64437484741211,10937000,0.0,0.0,0.0
2002-12-26,60.881924341856276,61.49956955916127,60.29821760969679,60.6715202331543,17485600,0.0,0.0,0.0
2002-12-27,60.37965799767836,60.60363953885137,59.30726623535156,59.30726623535156,22205700,0.0,0.0,0.0
2002-12-30,59.58554918793223,60.04708457020028,59.19867432178734,59.80274200439453,29968000,0.0,0.0,0.0
2002-12-31,59.72129491845211,60.01993699375647,59.12401594612881,59.884193420410156,34036600,0.0,0.0,0.0
2003-01-02,60.30497920934681,61.967865845863976,60.09457519531197,61.8117561340332,44516300,0.0,0.0,0.0
