Datetime,Open,High,Low,Close,Volume
2022-01-18 15:30:00-05:00,682.510009765625,686.0333862304688,676.4299926757812,679.030029296875,355235
2022-01-19 09:30:00-05:00,690.8499755859375,698.6799926757812,682.02001953125,682.02001953125,269375
2022-01-19 10:30:00-05:00,682.0599975585938,682.8754272460938,655.0399780273438,657.7899780273438,259108
2022-01-19 11:30:00-05:00,657.9199829101562,662.8800048828125,653.0,662.3699951171875,280380
2022-01-19 12:30:00-05:00,662.8699951171875,664.8599243164062,654.9000244140625,654.9600219726562,194877
2022-01-19 13:30:00-05:00,654.969970703125,655.0499877929688,646.0,647.3200073242188,151423
2022-01-19 14:30:00-05:00,647.510009765625,651.6599731445312,645.3699951171875,646.0999755859375,135629
2022-01-19 15:30:00-05:00,645.9500122070312,649.25,642.0499877929688,642.0999755859375,307366
2022-01-20 09:30:00-05:00,654.6900024414062,657.6300048828125,641.3699951171875,648.5449829101562,402512
2022-01-20 10:30:00-05:00,649.0,657.989990234375,648.8300170898438,652.239990234375,193143
2022-01-20 11:30:00-05:00,652.2899780273438,652.6799926757812,645.5,652.2000122070312,124751
2022-01-20 12:30:00-05:00,652.5599975585938,655.3250122070312,647.8200073242188,648.1400146484375,122375
2022-01-20 13:30:00-05:00,648.1699829101562,649.27001953125,642.8300170898438,643.1199951171875,91155
2022-01-20 14:30:00-05:00,642.9099731445312,642.9099731445312,627.989990234375,628.719970703125,250425
2022-01-20 15:30:00-05:00,628.5579833984375,630.469970703125,617.52001953125,619.6799926757812,584080
2022-01-21 09:30:00-05:00,616.1964721679688,634.6599731445312,611.6799926757812,618.7100219726562,458003
2022-01-21 10:30:00-05:00,618.9099731445312,636.72998046875,617.719970703125,633.8800048828125,266500
2022-01-21 11:30:00-05:00,633.9000244140625,635.9299926757812,621.5845947265625,623.5,150786
2022-01-21 12:30:00-05:00,621.9099731445312,626.663330078125,619.3800048828125,621.2000122070312,120225
2022-01-21 13:30:00-05:00,621.0499877929688,624.1699829101562,612.9500122070312,612.97998046875,176271
2022-01-21 14:30:00-05:00,613.0750122070312,616.469970703125,607.0599975585938,608.030029296875,244952
2022-01-21 15:30:00-05:00,607.8499755859375,615.0,604.4500122070312,606.0,457297
2022-01-24 09:30:00-05:00,576.0,599.6699829101562,576.0,596.094970703125,613030
2022-01-24 10:30:00-05:00,596.3300170898438,602.7199096679688,588.02001953125,592.2449951171875,294108
2022-01-24 11:30:00-05:00,593.0399780273438,595.9099731445312,576.02001953125,578.0900268554688,252077
2022-01-24 12:30:00-05:00,579.7100219726562,597.280029296875,578.6199951171875,589.8099975585938,221684
2022-01-24 13:30:00-05:00,590.9600219726562,607.52001953125,589.6599731445312,598.2100219726562,246533
2022-01-24 14:30:00-05:00,598.7000122070312,614.6500244140625,593.97998046875,610.1699829101562,222645
2022-01-24 15:30:00-05:00,608.2999877929688,623.239990234375,608.2999877929688,622.1300048828125,333044
2022-01-25 09:30:00-05:00,601.9000244140625,601.9000244140625,581.0,594.614990234375,414745
2022-01-25 10:30:00-05:00,594.6649780273438,596.4299926757812,587.7100219726562,593.4749755859375,193652
2022-01-25 11:30:00-05:00,593.5700073242188,593.852294921875,584.0999755859375,587.6900024414062,176457
2022-01-25 12:30:00-05:00,587.3900146484375,594.3699951171875,582.0449829101562,593.4650268554688,157717
2022-01-25 13:30:00-05:00,593.251708984375,601.239990234375,591.8900146484375,597.35498046875,182703
2022-01-25 14:30:00-05:00,597.344970703125,604.4400024414062,591.9299926757812,592.2750244140625,183125
2022-01-25 15:30:00-05:00,592.3699951171875,596.2999877929688,587.260009765625,588.0700073242188,290964
2022-01-26 09:30:00-05:00,603.52001953125,612.8499755859375,601.6799926757812,602.530029296875,412937
2022-01-26 10:30:00-05:00,601.97998046875,606.5599975585938,599.22998046875,604.6799926757812,148334
2022-01-26 11:30:00-05:00,604.260009765625,613.260009765625,603.4000244140625,611.5399780273438,208195
2022-01-26 12:30:00-05:00,611.760009765625,611.760009765625,607.5399780273438,609.8699951171875,166077
2022-01-26 13:30:00-05:00,609.75,614.219970703125,602.989990234375,611.719970703125,331944
2022-01-26 14:30:00-05:00,611.47998046875,611.7100219726562,580.3800048828125,594.1956787109375,423707
2022-01-26 15:30:00-05:00,593.9400024414062,597.9199829101562,587.4400024414062,597.3300170898438,344069
2022-01-27 09:30:00-05:00,594.9000244140625,600.5,561.6400146484375,565.7050170898438,784945
2022-01-27 10:30:00-05:00,565.469970703125,568.989990234375,553.22998046875,556.9249877929688,494688
2022-01-27 11:30:00-05:00,556.989990234375,562.8900146484375,551.1900024414062,553.530029296875,250325
2022-01-27 12:30:00-05:00,553.4954223632812,561.7899780273438,550.72998046875,552.0474853515625,248819
2022-01-27 13:30:00-05:00,552.2249755859375,561.7550048828125,550.8300170898438,552.8800048828125,249257
2022-01-27 14:30:00-05:00,552.885009765625,559.4400024414062,551.3699951171875,556.614990234375,236662
2022-01-27 15:30:00-05:00,556.7050170898438,561.405029296875,554.8599853515625,555.27001953125,421029
2022-01-28 09:30:00-05:00,553.6199951171875,557.0999755859375,530.0,536.1300048828125,488100
2022-01-28 10:30:00-05:00,535.7999877929688,556.1099853515625,534.4099731445312,550.8499755859375,292356
2022-01-28 11:30:00-05:00,550.9000244140625,553.7999877929688,546.6699829101562,547.4450073242188,184857
2022-01-28 12:30:00-05:00,548.219970703125,555.4099731445312,548.030029296875,551.3049926757812,125890
2022-01-28 13:30:00-05:00,552.1799926757812,554.9749755859375,542.25,544.510009765625,144534
2022-01-28 14:30:00-05:00,544.0599975585938,552.635009765625,542.3095703125,552.1599731445312,157162
2022-01-28 15:30:00-05:00,552.1199951171875,561.1599731445312,550.25,560.7999877929688,355804
2022-01-31 09:30:00-05:00,563.5599975585938,577.3900146484375,556.8300170898438,572.4600219726562,317875
2022-01-31 10:30:00-05:00,572.6799926757812,579.510009765625,571.3099975585938,573.1400146484375,150853
2022-01-31 11:30:00-05:00,573.1400146484375,583.5399780273438,572.6110229492188,582.6699829101562,174594
2022-01-31 12:30:00-05:00,582.7000122070312,584.5650024414062,579.1799926757812,580.0,135880
2022-01-31 13:30:00-05:00,580.3400268554688,585.8900146484375,578.030029296875,585.47998046875,156930
2022-01-31 14:30:00-05:00,585.4500122070312,585.625,577.9749755859375,581.60888671875,155604
2022-01-31 15:30:00-05:00,581.0599975585938,589.969970703125,581.0399780273438,589.9199829101562,374523
2022-02-01 09:30:00-05:00,590.0,593.8499755859375,572.0,577.530029296875,284424
2022-02-01 10:30:00-05:00,577.9099731445312,584.6599731445312,572.594970703125,582.6099853515625,128726
2022-02-01 11:30:00-05:00,581.8599853515625,589.3812255859375,581.260009765625,584.8150024414062,101309
2022-02-01 12:30:00-05:00,584.510009765625,589.989990234375,582.8400268554688,588.6300048828125,105190
2022-02-01 13:30:00-05:00,588.4600219726562,588.5599975585938,582.1300048828125,583.5900268554688,70497
2022-02-01 14:30:00-05:00,583.8699951171875,586.8900146484375,581.3800048828125,586.8499755859375,79770
2022-02-01 15:30:00-05:00,587.0900268554688,590.6099853515625,585.4400024414062,589.27001953125,190115
2022-02-02 09:30:00-05:00,597.969970703125,603.4149169921875,590.0701293945312,596.3900146484375,305900
2022-02-02 10:30:00-05:00,596.3800048828125,601.8300170898438,594.4650268554688,598.7249755859375,184135
2022-02-02 11:30:00-05:00,598.3800048828125,604.260009765625,594.6799926757812,602.8300170898438,131517
2022-02-02 12:30:00-05:00,602.844970703125,607.5999755859375,602.25,606.010009765625,147602
2022-02-02 13:30:00-05:00,606.1400146484375,609.97998046875,601.75,604.1599731445312,152322
2022-02-02 14:30:00-05:00,604.3599853515625,611.3049926757812,604.3599853515625,608.8300170898438,190296
2022-02-02 15:30:00-05:00,609.260009765625,613.3043823242188,608.2349853515625,611.8699951171875,307163
2022-02-03 09:30:00-05:00,596.97998046875,605.5499877929688,594.9500122070312,602.1300048828125,262852
2022-02-03 10:30:00-05:00,602.3200073242188,605.5599975585938,597.7999877929688,600.3400268554688,166214
2022-02-03 11:30:00-05:00,600.5,601.9600219726562,596.6900024414062,600.0,215868
2022-02-03 12:30:00-05:00,600.05517578125,602.5999755859375,598.3900146484375,600.8800048828125,128645
2022-02-03 13:30:00-05:00,601.1649780273438,602.5150146484375,598.4600219726562,598.7100219726562,97073
2022-02-03 14:30:00-05:00,598.5900268554688,600.5,594.6199951171875,596.9000244140625,141949
2022-02-03 15:30:00-05:00,597.2550048828125,597.2550048828125,585.77001953125,588.77001953125,478091
2022-02-04 09:30:00-05:00,586.5,589.5499877929688,579.3200073242188,582.8900146484375,244617
2022-02-04 10:30:00-05:00,582.7750244140625,583.989990234375,573.6400756835938,578.6099853515625,150751
2022-02-04 11:30:00-05:00,577.5800170898438,582.5,577.02001953125,580.6500244140625,109730
2022-02-04 12:30:00-05:00,580.5050048828125,584.3786010742188,578.7150268554688,582.280029296875,74474
2022-02-04 13:30:00-05:00,582.6400146484375,583.0700073242188,578.5999755859375,579.72998046875,123689
2022-02-04 14:30:00-05:00,579.6500244140625,583.9600219726562,579.41748046875,581.52001953125,202554
2022-02-04 15:30:00-05:00,581.52001953125,584.4500122070312,578.1799926757812,578.4099731445312,196764
2022-02-07 09:30:00-05:00,579.0,589.60498046875,577.6799926757812,585.1799926757812,171494
2022-02-07 10:30:00-05:00,584.989990234375,587.4719848632812,581.5800170898438,582.3300170898438,72220
2022-02-07 11:30:00-05:00,582.594970703125,582.77001953125,576.02001953125,578.344970703125,89291
2022-02-07 12:30:00-05:00,578.02001953125,582.0700073242188,575.8699951171875,580.9199829101562,65158
2022-02-07 13:30:00-05:00,580.7000122070312,581.5700073242188,576.4500122070312,578.6749877929688,101990
2022-02-07 14:30:00-05:00,578.8800048828125,581.2000122070312,575.4199829101562,575.7000122070312,145371
2022-02-07 15:30:00-05:00,575.8400268554688,576.8499755859375,568.97998046875,572.1799926757812,259566
2022-02-08 09:30:00-05:00,569.3800048828125,573.2999877929688,564.1649780273438,565.0850219726562,212279
2022-02-08 10:30:00-05:00,564.8499755859375,575.469970703125,560.5999755859375,573.0900268554688,136966
2022-02-08 11:30:00-05:00,573.4749755859375,575.1799926757812,571.77001953125,573.0900268554688,113939
2022-02-08 12:30:00-05:00,573.1099853515625,577.2349853515625,572.5999755859375,573.3300170898438,116723
2022-02-08 13:30:00-05:00,573.52001953125,574.5775756835938,570.5599975585938,570.5800170898438,114051
2022-02-08 14:30:00-05:00,570.3699951171875,574.5399780273438,569.2000122070312,572.7150268554688,145707
2022-02-08 15:30:00-05:00,573.0900268554688,577.5700073242188,572.7899780273438,575.8099975585938,244139
2022-02-09 09:30:00-05:00,589.0700073242188,591.0,583.030029296875,589.7100219726562,160533
2022-02-09 10:30:00-05:00,590.02001953125,598.77001953125,589.3599853515625,597.9633178710938,111394
2022-02-09 11:30:00-05:00,597.9600219726562,602.64501953125,596.72998046875,602.0900268554688,113293
2022-02-09 12:30:00-05:00,602.7000122070312,605.5499877929688,601.2874755859375,605.2091064453125,99872
2022-02-09 13:30:00-05:00,605.2999877929688,608.8699951171875,604.3200073242188,607.219970703125,116683
2022-02-09 14:30:00-05:00,607.2349853515625,609.8099975585938,603.8400268554688,609.7899780273438,173816
2022-02-09 15:30:00-05:00,609.6199951171875,610.5,605.7000122070312,607.47998046875,250865
2022-02-10 09:30:00-05:00,588.739990234375,612.5449829101562,587.989990234375,609.6599731445312,213525
2022-02-10 10:30:00-05:00,610.0,615.0399780273438,604.5999755859375,609.6300048828125,156858
2022-02-10 11:30:00-05:00,609.75,615.989990234375,605.5399780273438,613.8200073242188,114985
2022-02-10 12:30:00-05:00,614.02001953125,615.1199951171875,604.2000122070312,605.739990234375,110635
2022-02-10 13:30:00-05:00,605.72998046875,606.260009765625,598.0,601.1199951171875,86558
2022-02-10 14:30:00-05:00,601.2999877929688,603.0499877929688,597.5,599.0499877929688,124633
2022-02-10 15:30:00-05:00,598.2525024414062,598.2899780273438,591.8250122070312,594.8599853515625,208746
2022-02-11 09:30:00-05:00,595.010009765625,599.9400024414062,589.5800170898438,593.5,128657
2022-02-11 10:30:00-05:00,594.3499755859375,597.5999755859375,583.6900024414062,584.3350219726562,136168
2022-02-11 11:30:00-05:00,584.9600219726562,586.510009765625,581.6500244140625,583.2949829101562,151255
2022-02-11 12:30:00-05:00,583.0599975585938,585.0,576.280029296875,576.9600219726562,146881
2022-02-11 13:30:00-05:00,576.4400024414062,576.9400024414062,563.1400146484375,563.1400146484375,198726
2022-02-11 14:30:00-05:00,564.1599731445312,565.9299926757812,556.8099975585938,559.3499755859375,206736
2022-02-11 15:30:00-05:00,559.3699951171875,564.0999755859375,555.3800048828125,559.9400024414062,287803
2022-02-14 09:30:00-05:00,560.6699829101562,569.0399780273438,557.8093872070312,559.52001953125,251256
2022-02-14 10:30:00-05:00,559.0999755859375,560.0399780273438,553.0999755859375,558.8400268554688,172855
2022-02-14 11:30:00-05:00,559.5225219726562,563.6599731445312,556.469970703125,563.6599731445312,179773
2022-02-14 12:30:00-05:00,563.5549926757812,564.530029296875,558.1799926757812,559.5,88128
2022-02-14 13:30:00-05:00,559.0599975585938,559.1400146484375,547.6599731445312,554.4500122070312,129515
2022-02-14 14:30:00-05:00,554.4500122070312,557.4249877929688,552.155029296875,556.3800048828125,102966
2022-02-14 15:30:00-05:00,556.3300170898438,560.1099853515625,555.6199951171875,558.6500244140625,202018
2022-02-15 09:30:00-05:00,569.4099731445312,584.4000244140625,569.4099731445312,584.2000122070312,343082
2022-02-15 10:30:00-05:00,584.3353881835938,587.6500244140625,581.9509887695312,585.219970703125,150152
2022-02-15 11:30:00-05:00,585.60498046875,588.52001953125,583.780029296875,584.739990234375,77920
2022-02-15 12:30:00-05:00,584.8699951171875,587.8699951171875,581.5700073242188,587.27001953125,66825
2022-02-15 13:30:00-05:00,587.3900146484375,590.1699829101562,587.3900146484375,589.0700073242188,93936
2022-02-15 14:30:00-05:00,589.6597900390625,596.77001953125,588.969970703125,594.9099731445312,136228
2022-02-15 15:30:00-05:00,595.489990234375,595.52001953125,590.3400268554688,594.2100219726562,276268
2022-02-16 09:30:00-05:00,584.47998046875,586.1599731445312,577.3599853515625,582.0,142110
2022-02-16 10:30:00-05:00,582.3900146484375,586.3900146484375,581.64501953125,584.864990234375,78038
2022-02-16 11:30:00-05:00,584.3900146484375,584.75,580.3599853515625,582.1099853515625,82696
2022-02-16 12:30:00-05:00,581.6900024414062,581.6900024414062,577.2719116210938,580.7100219726562,91090
2022-02-16 13:30:00-05:00,580.5,589.8800048828125,578.6599731445312,589.8699951171875,82209
2022-02-16 14:30:00-05:00,589.739990234375,594.489990234375,589.0399780273438,593.6400146484375,104132
2022-02-16 15:30:00-05:00,593.27001953125,595.4000244140625,590.8699951171875,591.4400024414062,140233
2022-02-17 09:30:00-05:00,587.1799926757812,594.8099975585938,580.0,583.77001953125,245587
2022-02-17 10:30:00-05:00,581.8599853515625,595.219970703125,581.8599853515625,593.2000122070312,160749
2022-02-17 11:30:00-05:00,593.3300170898438,594.0,589.219970703125,591.75,90696
2022-02-17 12:30:00-05:00,591.219970703125,592.3800048828125,586.0300903320312,586.5700073242188,73996
2022-02-17 13:30:00-05:00,586.7100219726562,588.5,585.219970703125,587.1500244140625,78344
2022-02-17 14:30:00-05:00,587.030029296875,587.239990234375,580.7000122070312,581.2498779296875,117922
2022-02-17 15:30:00-05:00,581.0599975585938,584.8200073242188,579.219970703125,580.6099853515625,260499
2022-02-18 09:30:00-05:00,580.805419921875,582.239990234375,573.2899780273438,574.5549926757812,328183
2022-02-18 10:30:00-05:00,573.5599975585938,573.8599853515625,565.8499755859375,567.3800048828125,125842
2022-02-18 11:30:00-05:00,566.8499755859375,571.2999877929688,563.9000244140625,568.9600219726562,125171
2022-02-18 12:30:00-05:00,568.0999755859375,569.989990234375,563.2899780273438,564.5449829101562,98854
2022-02-18 13:30:00-05:00,564.8800048828125,574.2100219726562,564.8800048828125,574.2100219726562,114486
2022-02-18 14:30:00-05:00,573.594970703125,578.9099731445312,572.4299926757812,572.6900024414062,123860
2022-02-18 15:30:00-05:00,572.625,574.5599975585938,569.5499877929688,569.7899780273438,176060
2022-02-22 09:30:00-05:00,561.0,577.3499755859375,556.010009765625,574.8856811523438,200712
2022-02-22 10:30:00-05:00,575.7349853515625,576.239990234375,561.25,564.3499755859375,118090
2022-02-22 11:30:00-05:00,565.1099853515625,565.1099853515625,559.2899780273438,559.5850219726562,97870
2022-02-22 12:30:00-05:00,559.3400268554688,560.0900268554688,555.5599975585938,556.5399780273438,102929
2022-02-22 13:30:00-05:00,556.635009765625,557.6749877929688,550.9199829101562,555.0,142070
2022-02-22 14:30:00-05:00,554.8400268554688,569.0637817382812,553.5,567.5999755859375,144005
2022-02-22 15:30:00-05:00,565.7999877929688,566.0800170898438,556.2050170898438,560.1199951171875,200678
2022-02-23 09:30:00-05:00,566.72998046875,571.0499877929688,556.47998046875,557.530029296875,175111
2022-02-23 10:30:00-05:00,556.3699951171875,560.1699829101562,549.864990234375,551.2000122070312,134015
2022-02-23 11:30:00-05:00,551.22998046875,562.5800170898438,551.0900268554688,562.5800170898438,89841
2022-02-23 12:30:00-05:00,562.75,562.75,553.3499755859375,553.8499755859375,109013
2022-02-23 13:30:00-05:00,554.7100219726562,558.1900024414062,549.8599853515625,549.8599853515625,158155
2022-02-23 14:30:00-05:00,550.6900024414062,551.0599975585938,542.9099731445312,545.594970703125,152493
2022-02-23 15:30:00-05:00,545.5,545.5700073242188,541.239990234375,542.3900146484375,268988
2022-02-24 09:30:00-05:00,520.39501953125,539.02001953125,519.5499877929688,530.5,353919
2022-02-24 10:30:00-05:00,529.6099853515625,538.3200073242188,525.75,533.7100219726562,164846
2022-02-24 11:30:00-05:00,533.7769165039062,542.1400146484375,531.8099975585938,537.193603515625,129498
2022-02-24 12:30:00-05:00,537.6099853515625,540.2249755859375,535.0499877929688,536.47998046875,93077
2022-02-24 13:30:00-05:00,536.4299926757812,547.77001953125,536.4299926757812,546.6799926757812,103697
2022-02-24 14:30:00-05:00,547.1900024414062,557.8699951171875,547.1900024414062,554.5499877929688,144545
2022-02-24 15:30:00-05:00,555.4299926757812,564.0900268554688,555.3400268554688,563.4600219726562,295974
2022-02-25 09:30:00-05:00,564.2100219726562,568.9749755859375,556.1099853515625,562.4349975585938,207153
2022-02-25 10:30:00-05:00,562.3499755859375,571.9299926757812,561.8200073242188,570.2999877929688,152005
2022-02-25 11:30:00-05:00,570.5700073242188,572.364990234375,567.9749755859375,571.02001953125,102730
2022-02-25 12:30:00-05:00,571.4500122070312,572.9000244140625,565.7501831054688,569.1300048828125,92382
2022-02-25 13:30:00-05:00,569.3300170898438,572.3300170898438,566.0599975585938,570.7750244140625,94051
2022-02-25 14:30:00-05:00,571.1500244140625,571.1500244140625,566.0399780273438,569.3699951171875,91868
2022-02-25 15:30:00-05:00,569.5349731445312,573.8800048828125,568.9849853515625,573.4000244140625,201842
2022-02-28 09:30:00-05:00,566.4099731445312,571.1400146484375,561.72998046875,563.2150268554688,144101
2022-02-28 10:30:00-05:00,563.6799926757812,569.1500244140625,563.3900146484375,568.3099975585938,129493
2022-02-28 11:30:00-05:00,568.469970703125,570.030029296875,557.5800170898438,559.1599731445312,119793
2022-02-28 12:30:00-05:00,558.8400268554688,560.9199829101562,554.5900268554688,558.1400146484375,125386
2022-02-28 13:30:00-05:00,558.0,560.0499877929688,551.0800170898438,551.260009765625,110477
2022-02-28 14:30:00-05:00,551.2000122070312,555.0,550.2100219726562,554.1799926757812,145931
2022-02-28 15:30:00-05:00,553.77001953125,561.4199829101562,550.510009765625,561.0800170898438,255671
2022-03-01 09:30:00-05:00,558.0599975585938,562.4000244140625,550.530029296875,554.6599731445312,262033
2022-03-01 10:30:00-05:00,554.9099731445312,555.3200073242188,548.4000244140625,548.5700073242188,148376
2022-03-01 11:30:00-05:00,549.030029296875,549.1500244140625,540.1500244140625,542.5822143554688,165485
2022-03-01 12:30:00-05:00,542.4500122070312,546.5399780273438,538.9600219726562,539.3300170898438,134579
2022-03-01 13:30:00-05:00,539.0999755859375,543.5800170898438,538.530029296875,541.6425170898438,130480
2022-03-01 14:30:00-05:00,541.719970703125,545.7999877929688,539.219970703125,539.219970703125,164891
