,Close,Close,Close,Dividends,Dividends,Dividends,High,High,High,Low,Low,Low,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume
,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD,AAPL,IBM,MCD
Date,,,,,,,,,,,,,,,,,,,,,
2021-02-05,134.7647247314453,101.76216888427734,199.9601287841797,0.205,0.0,0.0,135.41509922266007,101.77887892630565,201.46513571149777,133.87786136063966,100.70101453534475,199.42396010896587,135.34612831150267,101.10208221607817,199.96952996423818,0.0,0.0,0.0,75693800,4775722,2600200
2021-02-08,134.91253662109375,103.2828598022461,199.0194854736328,0.0,0.0,0.0,134.9618101465557,103.59201553514298,200.34578380485704,132.95156458259123,102.27183573855388,197.49566189908774,134.04537068870366,102.45565950795473,199.91308554076795,0.0,0.0,0.0,71297200,6158848,2696200
2021-02-09,134.02565002441406,103.38447570800781,203.15826416015625,0.0,1.558317,0.0,135.86837751735624,103.8078361072663,203.34638821630014,133.86799580327303,102.49542157241174,199.19820039007575,134.62675091125772,103.21513560257453,199.48039365076437,0.0,0.0,0.0,76774200,4933982,3047300
2021-02-10,133.4147186279297,103.50301361083984,201.67208862304688,0.0,0.0,0.0,134.99138134353515,104.49368124862053,204.40933924405977,132.43915688107967,102.63089282859674,201.11711755434524,134.48881239689877,104.17192086518519,204.00487318302393,0.0,0.0,0.0,73046600,5090673,3161600
2021-02-11,133.15850830078125,102.37687683105469,201.54977416992188,0.0,0.0,0.0,134.40011995574235,103.47761111638721,202.04830934585715,131.81834959421113,102.13979663992407,199.7907777567131,133.91726346072855,103.29979759448098,201.80373517075677,0.0,0.0,0.0,64280000,5629154,2583600
2021-02-12,133.39500427246094,102.28373718261719,201.20176696777344,0.0,0.0,0.0,133.5526735489665,102.7578975669461,201.95427763718087,131.73952197766184,101.6825632780205,200.3458002548579,132.38989646611998,102.45308403822985,201.2958361838046,0.0,0.0,0.0,60145100,4049275,2781200
2021-02-16,131.24681091308594,101.66563415527344,202.26467895507812,0.0,0.0,0.0,134.02566036577423,102.11439455698485,204.06129468178003,130.8526377393992,101.06446698289061,201.13592018252936,133.51325779423513,101.73337425174788,201.64385660664502,0.0,0.0,0.0,80576300,6945231,2892900
2021-02-17,128.9310760498047,101.58097839355469,200.7784881591797,0.0,0.0,0.0,130.29094703325774,102.08053885345026,202.13300452022318,127.58106879219358,100.7765908453361,200.00717511372008,129.3350978689708,100.9882710678023,201.25822107626863,0.0,0.0,0.0,97918500,4141219,3280000
2021-02-18,127.81758880615234,102.22447967529297,202.6409149169922,0.0,0.0,0.0,128.1033512044632,102.40229322566526,203.0453952783411,125.55114189299337,101.35235877444175,200.0259517491075,127.31501988212493,102.02973954526337,200.62795734848498,0.0,0.0,0.0,96856700,5646413,2191000
2021-02-19,127.97525024414062,100.75118255615234,199.6403045654297,0.0,0.0,0.0,128.8030064490751,102.24987732684511,202.9231103291312,126.9208688821559,100.23468204494961,199.3863291894735,128.33986233499195,102.24141065921202,202.50922878400135,0.0,0.0,0.0,87668800,6881320,3181600
2021-02-22,124.1617202758789,102.33454132080078,199.47100830078125,0.0,0.0,0.0,127.82744845834614,102.56316161225234,200.3552072866871,123.76755458090986,100.28548617919948,197.24170847461912,126.14238992440127,100.33628618366637,198.94425512269632,0.0,0.0,0.0,103916400,6149643,2910800
2021-02-23,124.02376556396484,102.20752716064453,198.7749481201172,0.0,0.0,0.0,124.86136298151526,102.74942762135086,202.89491868658672,116.66274795975218,101.43701318213729,197.93776938910435,121.9544050270505,102.38534067765248,201.76615982389572,0.0,0.0,0.0,158273000,4739740,3243000
2021-02-24,123.52119445800781,104.3243408203125,200.6091766357422,0.0,0.0,0.0,123.72812974372707,104.56142103176815,201.3899051985893,120.44671876379617,102.04666529397595,197.9283618639532,123.11718009581827,102.2837455054316,198.32342673558418,0.0,0.0,0.0,111039900,6087720,2887100
2021-02-25,119.22480773925781,103.69776153564453,198.4268798828125,0.0,0.0,0.0,124.61500408099299,105.28959634910112,200.27993132270117,118.7813760458559,103.58768810333007,197.28871997482764,122.86097469025991,104.45980889452284,200.07299054798648,0.0,0.0,0.0,148199500,5953623,3131400
2021-02-26,119.4908676147461,100.70036315917969,195.09547424316406,0.0,0.0,1.29,123.02848735407596,103.51147214571645,200.3007964102082,119.43173787824773,100.65802982632553,195.09547424316406,120.80145773745129,103.51147214571645,199.4584812190095,0.0,0.0,0.0,164560400,9467346,5334000
2021-03-01,125.92559814453125,102.23294067382812,197.09243774414062,0.0,0.0,0.0,126.06355500152355,103.57076204738298,199.1083218006133,120.99854605742111,101.48783335434807,196.24066347757181,121.94453915597607,101.90272035367767,196.24066347757181,0.0,0.0,0.0,116307900,5977367,2827500
2021-03-02,123.2945556640625,101.88578796386719,197.48992919921875,0.0,0.0,0.0,126.84203170717815,103.21514268184741,198.65402452331207,123.18615991535444,101.82652128789148,195.14280606247766,126.53655687977447,102.23294162307684,196.85582802459044,0.0,0.0,0.0,102260900,4732418,3016600
2021-03-03,120.2791976928711,103.60462188720703,194.79263305664062,0.0,0.0,0.0,123.87594735608259,103.83323542015012,197.79278983508675,120.06240618994711,101.5894334275173,194.59387803138534,122.98907644325048,102.02972715868425,196.4015479820721,0.0,0.0,0.0,112966300,7744898,3488600
2021-03-04,118.37734985351562,101.69951629638672,193.86512756347656,0.0,0.0,0.0,121.79672517930346,104.33281226035628,196.37315515631067,116.88938554735212,100.55644176849556,191.8681760657326,119.97371742431685,103.29981117546991,195.1144118481349,0.0,0.0,0.0,178155000,8439651,3926200
2021-03-05,119.64851379394531,104.00257873535156,196.2595977783203,0.0,0.0,0.0,120.16093134710557,104.78155940569208,197.07352157564367,115.85468573856521,101.81804348872313,192.08588619698187,119.21493838521407,102.14826377583869,194.72639819502288,0.0,0.0,0.0,153766600,7268968,3608100
2021-03-08,114.66236877441406,105.67908477783203,197.90635681152344,0.0,0.0,0.0,119.23467298838976,107.40639304944385,199.30705769468997,114.51455569271215,104.04491660517608,196.0419038280906,119.16569455267361,104.13805670413198,196.5718979762478,0.0,0.0,0.0,154376600,7572203,3157100
2021-03-09,119.3233413696289,105.14566040039062,197.3763885498047,0.0,0.0,0.0,120.27919065765715,107.05078237382202,199.8844020588589,117.05690196727375,105.12872706398781,197.12085046583672,117.29339835750109,106.17866149213718,199.34494881632583,0.0,0.0,0.0,129525800,5867014,3646700
2021-03-10,118.22954559326172,108.2700424194336,201.88131713867188,0.0,0.0,0.0,120.38758930247441,108.58332937227071,202.184179174426,117.70727175505651,105.50974002760339,197.08296409490322,119.91459651062705,105.88229364991108,197.5372427072777,0.0,0.0,0.0,111943300,7581199,3447200
2021-03-11,120.18065643310547,107.65193939208984,200.2345733642578,0.0,0.0,0.0,121.41241948385237,108.92202050753666,203.69846801419234,119.4908721319212,107.34711911352865,200.15885784714746,120.75219629299244,108.45632004426965,203.19686534943725,0.0,0.0,0.0,103026500,5383657,3618000
2021-03-12,119.26422882080078,108.04991149902344,200.96331787109375,0.0,0.0,0.0,119.40218568612515,108.10918493435354,202.76152899671516,117.42151604050304,107.20319736759278,200.09261104404652,118.64342292684113,107.6942911583955,200.67938827849468,0.0,0.0,0.0,88105100,4194565,2818200
2021-03-15,122.1810302734375,108.87122344970703,208.64828491210938,0.0,0.0,0.0,122.19088648224974,109.01516355638758,208.7334594606778,118.66311553592192,107.99063596014697,202.06117877221914,119.63867722005106,108.18538282967283,202.20313635316654,0.0,0.0,0.0,92403800,3577948,5479700
2021-03-16,123.73798370361328,108.58333587646484,208.0803985595703,0.0,0.0,0.0,125.36391236823329,108.82042283989853,209.44324892390554,122.90038636671349,107.82128849495142,205.5250613470705,123.8660843491818,108.61720930387935,207.8154014822004,0.0,0.0,0.0,115227900,4867247,3583400
2021-03-17,122.93981170654297,109.25225067138672,212.10272216796875,0.0,0.0,0.0,124.02376171432081,109.64173765385708,212.85038950109467,120.55511266772943,107.94829601337912,208.2223845967199,122.24017117863103,108.76961683071902,212.52860935474982,0.0,0.0,0.0,111932600,4488804,5240600
2021-03-18,118.77151489257812,110.12438201904297,210.95751953125,0.0,0.0,0.0,121.38285396902343,110.92029615243177,213.27626566031728,118.56457960973172,108.2023266545496,209.54735958249958,121.08722784033726,109.17605433945955,211.6957277511851,0.0,0.0,0.0,121229700,6104142,3254600
2021-03-19,118.23939514160156,109.14217376708984,210.52218627929688,0.0,0.0,0.0,119.65838856360008,110.44612162654798,213.1153742319741,117.93392031473213,108.82888680327132,209.15933580777602,118.15071181176913,110.09049456879262,210.8250339167133,0.0,0.0,0.0,185549500,10297870,7719400
2021-03-22,121.58978271484375,110.53925323486328,213.01126098632812,0.0,0.0,0.0,122.06278299169476,110.68320009202859,214.7526744460954,118.50545102002508,108.28698460900638,210.72090645187004,118.57442944393206,108.80347833858181,211.42126410995914,0.0,0.0,0.0,111912300,4356485,4220700
2021-03-23,120.75218963623047,110.46304321289062,212.34877014160156,0.0,0.0,0.0,122.42738428566302,111.39443058080695,214.27000628526463,120.35802397810379,109.90420944071761,211.76199292765278,121.53066474355735,110.44610987996357,211.96074796790623,0.0,0.0,0.0,95467100,4556794,2794000
2021-03-24,118.33793640136719,110.59854125976562,212.04592895507812,0.0,0.0,0.0,121.10694485639327,111.86015592914023,214.85680447064874,118.31823150047957,110.55620791802187,212.03645548923717,121.02811021667269,110.8779615866271,213.24788937490766,0.0,0.0,0.0,88530500,4189230,2442500
2021-03-25,118.83062744140625,112.6729965209961,212.1878662109375,0.0,0.0,0.0,119.88502370614734,112.81694338838385,213.24786895423568,117.26382863388598,109.87882045120706,210.522168244694,117.7959511113695,110.3529876354159,213.0869644629368,0.0,0.0,0.0,98844700,5809484,3249600
2021-03-26,119.44158935546875,115.47564697265625,213.14376831054688,0.0,0.0,0.0,119.7076543639589,115.56031365168337,213.21001036077902,117.18499871903582,112.71533755132333,210.50324205880347,118.59413584071805,112.85927766278671,212.18787256409686,0.0,0.0,0.0,94071200,5823710,3263100
2021-03-29,119.61895751953125,115.03534698486328,215.1691131591797,0.0,0.0,0.0,120.79159820000275,116.05987455967559,215.67071581699898,118.96859062112671,114.73899335296213,212.28252228976615,119.87516630645865,115.1369469941949,212.78412494758544,0.0,0.0,0.0,80819200,4835344,3621300
2021-03-30,118.15072631835938,114.07008361816406,212.9260711669922,0.0,0.0,0.0,118.64343159281619,115.38250496394414,214.85678062057113,117.12589844531891,113.47737633205472,212.20679546460912,118.35766163146093,115.03535131431175,214.01446540598485,0.0,0.0,0.0,85671900,5010758,2419000
2021-03-31,120.36788177490234,112.83386993408203,212.13107299804688,0.0,0.0,0.0,121.71788921033314,114.06161778132655,214.3551709620346,119.38247137562863,112.36816944573005,211.99857446665547,119.87517657526548,113.91766416548425,212.00803348987742,0.0,0.0,0.0,118323800,5172575,3564100
2021-04-01,121.20549011230469,112.80846405029297,213.14376831054688,0.0,0.0,0.0,122.36827478971526,113.40116455308966,214.09964961573894,120.70292865799465,111.99561668115513,211.31716579831382,121.85586464353952,113.2572312074809,212.6326921915768,0.0,0.0,0.0,75089100,4261404,2441200
2021-04-05,124.06319427490234,115.09459686279297,216.5887451171875,0.0,0.0,0.0,124.31940313231384,115.73810407514272,217.2039138242825,121.27448051231912,112.95240180097875,214.0712583799453,122.06281198831472,113.15561531615407,214.45929498165532,0.0,0.0,0.0,88651200,5722980,2866300
2021-04-06,124.36866760253906,113.64672088623047,219.4848175048828,0.0,0.0,0.0,125.27524352598806,114.84906876947969,219.82553013916737,123.81684008706331,113.53664745043748,216.46572780355064,124.65443757107786,114.79825524970295,217.40269115814806,0.0,0.0,0.0,80171300,3787566,3230900
2021-04-07,126.03400421142578,114.24788665771484,220.14727783203125,0.0,0.0,0.0,126.05370911343032,114.2563600823175,220.33655939178666,123.31426913158819,113.27416583991904,218.85068398438662,123.99420478106896,113.3249658448335,219.26709763934556,0.0,0.0,0.0,83466700,3112896,2551300
2021-04-08,128.4580841064453,114.40877532958984,217.91371154785156,0.0,0.0,0.0,128.4876452118148,114.84059564919899,220.3270910460791,126.6449328083351,113.59592118181499,216.91996534961,127.0686520094094,113.94307482529507,220.1472685174798,0.0,0.0,0.0,88844600,4275211,2772200
2021-04-09,131.0595703125,114.92527770996094,219.0778350830078,0.0,0.0,0.0,131.09898010871015,114.93373762059451,219.20087460608738,127.58107314544512,114.06162354245275,216.6076722445992,127.90626034980876,114.19709022646393,217.85695664161437,0.0,0.0,0.0,106686700,3162999,2728900
2021-04-12,129.32528686523438,113.96001434326172,218.58567810058594,0.0,0.0,0.0,130.91179846285667,114.62045499560158,219.92959589430615,128.72418582424277,113.33344036321087,218.14085851040136,130.5866111748279,114.32410134172065,219.07780724785923,0.0,0.0,0.0,91420000,3926684,2292700
2021-04-13,132.46871948242188,111.07269287109375,218.92640686035156,0.0,0.0,0.0,132.69537471180405,113.13869492602532,219.2481869668849,130.0051933591647,110.39531891442734,217.38373393600395,130.5077623114581,112.61372774461788,218.0935506399051,0.0,0.0,0.0,91266500,8403041,2570900
2021-04-14,130.10372924804688,112.3004379272461,217.97052001953125,0.0,0.0,0.0,133.03039923409037,112.42744469626716,218.89800984026414,129.73913222468303,110.51385622214009,217.2890948006741,132.97127701799556,111.18276349420347,218.83176778798384,0.0,0.0,0.0,87222800,6137928,2129200
2021-04-15,132.53768920898438,112.25810241699219,218.8885498046875,0.0,0.0,0.0,133.03039437333004,113.35037689225801,218.9642653221283,131.6902357248631,111.95328886174102,216.91998967500194,131.86761740283507,112.8508097061168,217.49730785938692,0.0,0.0,0.0,89347100,4062664,2063000
2021-04-16,132.2026824951172,113.11328887939453,220.5921173095703,0.0,0.0,0.0,132.70523646068872,113.54512271910588,221.70888872159838,131.33551640283216,112.57138835921971,219.86336807555114,132.3406393701469,112.6137284549766,221.1315705255263,0.0,0.0,0.0,84922400,5535223,2694300
2021-04-19,132.87271118164062,112.71533966064453,219.39013671875,0.0,0.0,0.0,133.49352443520377,113.3080402105123,220.80031105247053,131.3945958435697,112.25810579975524,218.46264696889898,131.5621137775444,113.12175999893213,220.6299475401468,0.0,0.0,0.0,94264200,8575736,2254800
2021-04-20,131.16799926757812,116.98279571533203,220.5258331298828,0.0,0.0,0.0,133.55269100070305,118.34600342745605,220.71512912418152,129.88696254187053,115.74658125079732,218.69924520320592,133.0501370318623,116.05986820042119,218.85067622214217,0.0,0.0,0.0,94812300,16192708,1885700
2021-04-21,131.5523223876953,121.5466079711914,219.8160400390625,0.0,0.0,0.0,131.79867505134268,121.69902149321773,221.33032150824073,129.38442195483313,116.60176355765088,219.42801786817094,130.42895484291023,116.89811717748732,220.80032732640586,0.0,0.0,0.0,68847100,12456814,2065500
2021-04-22,130.0150604248047,119.62455749511719,220.47854614257812,0.0,0.0,0.0,132.1928091534201,122.55419994338745,221.50066952188888,129.49279407615916,119.38747730640222,219.51319134960877,131.0990029251648,121.67361252409391,220.35550662193998,0.0,0.0,0.0,84566500,7428064,1839500
2021-04-23,132.3603515625,120.59828186035156,222.01173400878906,0.0,0.0,0.0,133.14866796920973,121.59740259080935,222.636376162141,130.23186117757183,119.34513409968434,220.61103311684693,130.23186117757183,119.64994761601004,221.2640523412521,0.0,0.0,0.0,78657500,4765576,2137500
2021-04-26,132.75448608398438,119.87010192871094,219.8633575439453,0.0,0.0,0.0,133.08952200068663,121.6143570107196,222.7404893620894,131.61140644752723,119.79390868055985,219.48479440846955,132.86288182599617,120.5898159449462,222.20102173071564,0.0,0.0,0.0,66905100,4927497,2490100
2021-04-27,132.42930603027344,120.24267578125,222.3903045654297,0.0,0.0,0.0,133.43442887098624,120.70837631784241,223.0054877156549,132.15339231496714,119.17580801686371,219.95800680156236,133.0402556804274,119.97172888461212,220.10943783311856,0.0,0.0,0.0,66015800,4062664,2623800
2021-04-28,131.6311492919922,121.0809326171875,219.95802307128906,0.0,0.0,0.0,133.05014295681718,121.41961284787413,222.83514067737937,131.1384439937153,120.31887844823224,219.8160510532321,132.35049481734816,121.01318575966259,222.59853508854349,0.0,0.0,0.0,107760100,3941433,2777000
2021-04-29,131.5325927734375,122.13084411621094,222.6079864501953,0.0,0.0,0.0,135.07022798854385,125.94108763991446,223.1663721184998,130.51762113475888,121.0639764701433,220.15674181789998,134.47897565859628,122.03770401922196,221.45335013602744,0.0,0.0,0.0,151101000,4554179,3146700
2021-04-30,129.5420684814453,120.1325912475586,223.43136596679688,0.0,0.0,0.0,131.61142147037438,121.78369275091806,223.6301065517069,129.15775899520344,119.00645015261327,221.3397664452563,129.85739201663756,121.67361931736077,221.46280595865792,0.0,0.0,0.0,109839500,9280321,2640400
2021-05-03,130.60630798339844,122.56269073486328,222.93923950195312,0.0,0.0,0.0,132.11399996166628,123.40941160635596,225.41886136041117,129.90667491153516,121.5466229862251,222.76889041607063,130.113602707258,121.7667698722438,225.23905325017694,0.0,0.0,0.0,75135100,5997241,2458000
2021-05-04,125.9847183227539,123.40941619873047,221.33033752441406,0.0,0.0,0.0,129.571619100698,124.12065689212682,223.47872036241273,124.85149485746057,122.20706819191334,220.74356027224414,129.27599297302677,122.27481505383349,222.0590867978008,0.0,0.0,0.0,137564700,6642623,2529700
2021-05-05,126.23107147216797,122.96063232421875,222.44708251953125,0.0,0.0,0.0,128.5467767660452,123.57027291348486,222.74048555195267,126.10296331547691,122.74895888426674,219.1535370852055,127.31501383222691,123.57027291348486,221.57637576982478,0.0,0.0,0.0,84000900,5229895,2070000
2021-05-06,127.84716033935547,125.6701431274414,222.2767333984375,0.0,0.0,0.0,127.85700903107634,125.74634989133571,223.02440063250017,125.27523088208842,122.92676719841526,220.67727746241206,126.02414494756555,122.99450053777298,222.92029360585775,0.0,0.0,0.0,78128300,7848661,1832600
2021-05-07,128.5282745361328,124.53999328613281,222.25779724121094,0.22,1.567878,0.0,129.56470117276476,125.12220050478122,223.09065344060386,127.80769203381134,123.777992607192,221.45334699521322,129.16000798989455,124.93383894388813,222.40922826678374,0.0,0.0,0.0,78973300,7325661,1406800
2021-05-10,125.21163177490234,125.14786529541016,224.4062042236328,0.0,0.0,0.0,127.86688320517116,127.04003515554353,225.17280401734266,125.17214750240791,124.83107791296528,222.50390049697293,127.73857249856046,124.83107791296528,222.50390049697293,0.0,0.0,0.0,88071200,7304636,2031500
2021-05-11,124.28377532958984,123.47830963134766,221.33033752441406,0.0,0.0,0.0,124.6391187134687,124.30881399766818,225.0592439980629,121.18432401088965,122.34815409687121,219.75927291367458,121.90489879100369,124.1375749978432,225.00246096607992,0.0,0.0,0.0,126142800,7454214,3028500
2021-05-12,121.184326171875,120.97827911376953,215.72752380371094,0.0,0.0,0.0,123.0301763712763,123.41838381200704,221.05588652795083,120.67104569191503,120.84128516989632,215.3773521375031,121.8061940491756,123.15297768952271,219.67410347212092,0.0,0.0,0.0,112172300,6233742,3198200
2021-05-13,123.35591125488281,123.4355239868164,217.45944213867188,0.0,0.0,0.0,124.52067088922846,124.06053069132417,218.69925296252953,122.65508239035731,120.96116047401013,215.67070468263728,122.97094902691606,121.1067088573696,215.78427073024034,0.0,0.0,0.0,105861300,4807207,2819200
2021-05-14,125.80387115478516,123.87216186523438,219.30496215820312,0.0,0.0,0.0,126.23819058806801,124.73691134478469,220.17566888426603,124.22453803037617,123.25570963198909,218.1219343606301,124.61937319419201,124.2403168521746,218.34908089661675,0.0,0.0,0.0,81918000,2873780,1943100
2021-05-17,124.63911437988281,124.2403335571289,219.26712036132812,0.0,0.0,0.0,125.29059354452815,124.83109523562592,219.85391203101182,123.55332330299517,123.57251363096134,217.91374334963626,125.18201368375392,123.66669441531056,218.44373754837596,0.0,0.0,0.0,74244600,4471755,1630900
2021-05-18,123.23746490478516,123.21289825439453,219.5037078857422,0.0,0.0,0.0,125.34982455958105,124.40298943763706,220.7529922010631,123.16836930975371,122.63069114601062,219.23871080817548,124.92537803842926,123.95776259106373,219.46585734948593,0.0,0.0,0.0,63342900,4000009,2913000
2021-05-19,123.07953643798828,122.5964584350586,217.81907653808594,0.0,0.0,0.0,123.30656159617229,122.605012869669,218.26389615390298,121.27317046929144,120.65292095508177,215.954623537642,121.56929875397637,121.85158035809563,217.8947920515503,0.0,0.0,0.0,92612000,4498532,2967000
2021-05-20,125.66567993164062,123.18721771240234,219.7403106689453,0.0,0.0,0.0,126.07038804539047,124.06908971357157,221.48173858109735,123.48422487764347,121.71458412071422,218.2071112479683,123.61255063607848,122.53652041981744,218.35854227359152,0.0,0.0,0.0,76857100,4301675,1890200
2021-05-21,123.80997467041016,123.92353820800781,218.85067749023438,0.0,0.0,0.0,126.3467808279879,124.74547457696818,220.89493849269172,123.59281493592526,123.52970622434357,217.97049732366702,126.16910536621434,123.52970622434357,219.96744876853236,0.0,0.0,0.0,79295400,4219041,2601100
2021-05-24,125.4583969116211,123.90641021728516,219.4848175048828,0.0,0.0,0.0,126.2875515331804,124.48004929717422,220.1851608233359,124.31338318671632,123.44407444640785,218.64250216474315,124.38247877760838,124.19752063986071,219.11571335451282,0.0,0.0,0.0,63092900,3449290,1823300
2021-05-25,125.260986328125,123.11015319824219,219.7024688720703,0.0,0.0,0.0,126.66265161380612,124.14612795374097,220.2987195333923,124.68847568544221,122.60500430412696,218.34909193503162,126.16910198357405,124.07763782071859,219.73086038534677,0.0,0.0,0.0,72009500,4118311,2681900
2021-05-26,125.21163177490234,122.75914001464844,219.90121459960938,0.0,0.0,0.0,125.74465815729455,123.28141152390019,221.2640505029763,124.78718525915602,122.46804323843556,219.72139206229681,125.32021164154824,122.86188889552089,221.2640505029763,0.0,0.0,0.0,56575900,3225655,1564200
2021-05-27,123.66190338134766,123.13585662841797,222.2767333984375,0.0,0.0,0.0,125.99142262065855,123.94922487089843,222.48494745172235,123.46448956005877,122.97318571296817,219.94852827591515,124.80692463121603,123.13585662841797,220.52584643433988,0.0,0.0,0.0,94625600,5889294,5242900
2021-05-28,123.00057220458984,123.0673599243164,222.58126831054688,0.0,0.0,1.29,124.17520490261478,123.57250890008069,223.07613004381167,122.94134955791812,122.85332139141059,221.2108909082856,123.94817220561423,123.46977368394165,222.80966938459608,0.0,0.0,0.0,71311100,2651192,2853600
2021-06-01,122.67483520507812,123.45262908935547,221.9627227783203,0.0,0.0,0.0,123.73101510145186,124.85675878375888,224.5797587638484,122.33923015896664,123.07590603369412,221.48689805367883,123.46450565488423,124.1461258374604,224.5702329759039,0.0,0.0,0.0,67637100,2528705,2574300
2021-06-02,123.44474792480469,124.7625961303711,222.47657775878906,0.0,0.0,0.0,123.62242338244575,124.78828676616084,222.99998779108824,122.44779830273721,123.38414320270223,221.55347675301138,122.6748234519784,123.82080201973683,222.65739345367572,0.0,0.0,0.0,59278900,2915097,3172000
2021-06-03,121.94438171386719,124.61702728271484,221.21087646484375,0.0,0.0,0.0,123.23745959265577,124.89956956907757,221.5058854239265,121.53967358123137,123.32420090982262,219.02208017475627,123.06965708779177,124.0690789078564,221.32508425491986,0.0,0.0,0.0,76229200,4320608,3249400
2021-06-04,124.26403045654297,126.21807098388672,222.09591674804688,0.0,0.0,0.0,124.53054741022595,126.32937426489764,222.4956077087667,122.2503777666748,124.79680529391479,220.84925849701256,122.46753749757062,125.00228932541401,222.15301338229028,0.0,0.0,0.0,75169300,3261323,1615200
2021-06-07,124.27391052246094,126.73182678222656,220.4876251220703,0.0,0.0,0.0,124.68848410653177,127.34827913235006,222.75255506665422,123.2177306596965,126.0040711049377,219.9832521627998,124.54041996054781,126.32942665023907,222.68593264662965,0.0,0.0,0.0,71057600,3621984,1877000
2021-06-08,125.10305786132812,127.63079833984375,221.39170837402344,0.0,0.0,0.0,126.8008515359584,128.59828303351694,222.6669150420034,124.57990440487879,126.81743012204235,220.1545612915131,124.96486666644925,126.81743012204235,220.30682867542572,0.0,0.0,0.0,74403800,5313785,2106200
2021-06-09,125.48800659179688,129.00070190429688,220.2782745361328,0.0,0.0,0.0,126.10000148230982,129.34317997501435,222.9904809714768,124.88588465152648,127.41676474138646,220.2592374833925,125.56697513202845,127.596571877868,221.71525981617228,0.0,0.0,0.0,56877900,5547252,1982200
2021-06-10,124.48119354248047,128.8893585205078,223.24742126464844,0.0,0.0,0.0,126.53433055974394,130.85857265199164,223.54243024471896,124.31339102984919,128.22153878888608,220.71603046627393,125.37943628074882,129.68560407242379,220.8302382644751,0.0,0.0,0.0,71186400,4977391,2534000
2021-06-11,125.70516204833984,129.52297973632812,225.47427368164062,0.0,0.0,0.0,125.79400353580066,130.01100622796912,226.01672078160448,124.47130688977575,128.74385643610378,223.36162548251212,124.89575336555596,128.7952240496361,223.637597404956,0.0,0.0,0.0,53522400,3596462,2654300
2021-06-14,128.7947540283203,128.4527130126953,225.52186584472656,0.0,0.0,0.0,128.8539766758863,129.30888058990243,226.2736769861568,125.42880051320718,127.2797444372536,223.4567884341301,126.16911373120381,129.034906418587,225.7121928163866,0.0,0.0,0.0,96906500,3498661,1836800
