Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-17,122.24015600667849,124.02374632099628,120.5550977049195,122.9397964477539,111932600,0.0,0.0
2021-03-18,121.08723561848367,121.38286176615965,118.56458722583356,118.77152252197266,121229700,0.0,0.0
2021-03-19,118.15071181176913,119.65838856360008,117.93392031473213,118.23939514160156,185549500,0.0,0.0
2021-03-22,118.57444432431237,122.06279830984253,118.505465891749,121.58979797363281,111912300,0.0,0.0
2021-03-23,121.5306724221377,122.42739202090011,120.35803158259405,120.752197265625,95467100,0.0,0.0
2021-03-24,121.0281024138393,121.1069370484773,118.31822387235545,118.33792877197266,88530500,0.0,0.0
2021-03-25,117.79596623729797,119.8850391003292,117.26384369148572,118.83064270019531,98844700,0.0,0.0
2021-03-26,118.59413584071805,119.7076543639589,117.18499871903582,119.44158935546875,94071200,0.0,0.0
2021-03-29,119.87516630645865,120.79159820000275,118.96859062112671,119.61895751953125,80819200,0.0,0.0
2021-03-30,118.35765398870389,118.643423931606,117.12589088210102,118.15071868896484,85671900,0.0,0.0
2021-03-31,119.87518417343041,121.7178969252965,119.38247894256394,120.36788940429688,118323800,0.0,0.0
2021-04-01,121.85585697320653,122.36826708712813,120.7029210602343,121.20548248291016,75089100,0.0,0.0
2021-04-05,122.06278196279891,124.31937255171238,121.27445068072035,124.06316375732422,88651200,0.0,0.0
2021-04-06,124.6544222772277,125.27522815597123,123.81682489597797,124.36865234375,80171300,0.0,0.0
2021-04-07,123.99418976923602,126.05369385225559,123.31425420207427,126.03398895263672,83466700,0.0,0.0
2021-04-08,127.06869729064893,128.48769099871618,126.6449779385812,128.4581298828125,88844600,0.0,0.0
2021-04-09,127.90626034980876,131.09898010871015,127.58107314544512,131.0595703125,106686700,0.0,0.0
2021-04-12,130.58659576721814,130.9117830168788,128.72417063637621,129.3252716064453,91420000,0.0,0.0
2021-04-13,130.5077923772793,132.69540528159806,130.00522330920623,132.46875,91266500,0.0,0.0
2021-04-14,132.97129261309559,133.03041483612432,129.73914744071155,130.10374450683594,87222800,0.0,0.0
2021-04-15,131.86761740283507,133.03039437333004,131.6902357248631,132.53768920898438,89347100,0.0,0.0
2021-04-16,132.34060882072293,132.7052058271014,131.3354860854301,132.20265197753906,84922400,0.0,0.0
2021-04-19,131.5621439941107,133.49355509536736,131.39462602166128,132.87274169921875,94264200,0.0,0.0
2021-04-20,133.05012155412396,133.55267546450253,129.88694743210465,131.16798400878906,94812300,0.0,0.0
2021-04-21,130.42892458593153,131.79864447661552,129.3843919401657,131.5522918701172,68847100,0.0,0.0
2021-04-22,131.0989875391624,132.19279363904673,129.49277887866418,130.01504516601562,84566500,0.0,0.0
2021-04-23,130.23186117757183,133.14866796920973,130.23186117757183,132.3603515625,78657500,0.0,0.0
2021-04-26,132.86289709724423,133.0895372979847,131.6114215749308,132.75450134277344,66905100,0.0,0.0
2021-04-27,133.04022502205942,133.4343981217833,132.15336186097176,132.4292755126953,66015800,0.0,0.0
2021-04-28,132.350479475172,133.05012753353725,131.13842879204105,131.63113403320312,107760100,0.0,0.0
2021-04-29,134.47897565859628,135.07022798854385,130.51762113475888,131.5325927734375,151101000,0.0,0.0
2021-04-30,129.85740731256865,131.611436972913,129.1577742087246,129.54208374023438,109839500,0.0,0.0
2021-05-03,130.11358750603188,132.11398452673293,129.90665973448455,130.60629272460938,75135100,0.0,0.0
2021-05-04,129.27600080173465,129.57162694730843,124.85150241822926,125.98472595214844,137564700,0.0,0.0
2021-05-05,127.31502152713482,128.54678453540077,126.10297093712859,126.2310791015625,84000900,0.0,0.0
2021-05-06,126.02412990635666,127.85699377111183,125.27521593026378,127.8471450805664,78128300,0.0,0.0
2021-05-07,129.1599773223185,129.5646704090989,127.80766168732734,128.5282440185547,78973300,0.22,0.0
2021-05-10,127.73857249856046,127.86688320517116,125.17214750240791,125.21163177490234,88071200,0.0,0.0
2021-05-11,121.90490627436637,124.63912636467664,121.18433145001849,124.28378295898438,126142800,0.0,0.0
2021-05-12,121.80618638063017,123.03016862567267,120.67103809483505,121.18431854248047,112172300,0.0,0.0
2021-05-13,122.97093381574577,124.5206554863618,122.65506721825886,123.35589599609375,105861300,0.0,0.0
2021-05-14,124.61938075175249,126.2381982438019,124.22454556399181,125.80387878417969,81918000,0.0,0.0
2021-05-17,125.18202134638032,125.29060121380091,123.55333086592637,124.63912200927734,74244600,0.0,0.0
2021-05-18,124.92537030453927,125.34981679941438,123.16836168463675,123.23745727539062,63342900,0.0,0.0
2021-05-19,121.56930628975505,123.30656923963957,121.27317798671386,123.07954406738281,92612000,0.0,0.0
2021-05-20,123.61255814082377,126.07039569935559,123.48423237459787,125.66568756103516,76857100,0.0,0.0
2021-05-21,126.16911314098277,126.34678861370502,123.59282255193801,123.80998229980469,79295400,0.0,0.0
2021-05-24,124.38249390553965,126.2875668928148,124.31339830624388,125.45841217041016,63092900,0.0,0.0
2021-05-25,126.16910966828009,126.66265932857327,124.68848327996628,125.26099395751953,72009500,0.0,0.0
2021-05-26,125.32021164154824,125.74465815729455,124.78718525915602,125.21163177490234,56575900,0.0,0.0
2021-05-27,124.80693233125332,125.99143039377414,123.46449717727373,123.66191101074219,94625600,0.0,0.0
2021-05-28,123.94815682927103,124.17518949810712,122.94133430647591,123.00055694580078,71311100,0.0,0.0
2021-06-01,123.46449797637851,123.73100740637138,122.33922255044405,122.6748275756836,67637100,0.0,0.0
2021-06-02,122.67481587016839,123.62241574207015,122.44779073495829,123.44474029541016,59278900,0.0,0.0
2021-06-03,123.06966478758865,123.23746730295113,121.53968118530553,121.94438934326172,76229200,0.0,0.0
2021-06-04,122.46754501666653,124.53055505598374,122.25038527243784,124.2640380859375,75169300,0.0,0.0
2021-06-07,124.54041996054781,124.68848410653177,123.2177306596965,124.27391052246094,71057600,0.0,0.0
2021-06-08,124.96485142451535,126.80083607008987,124.57988920989865,125.10304260253906,74403800,0.0,0.0
2021-06-09,125.56699040041974,126.10001681551479,124.88589983710018,125.48802185058594,56877900,0.0,0.0
2021-06-10,125.37942859630141,126.53432280451361,124.3133834107392,124.48118591308594,71186400,0.0,0.0
2021-06-11,124.89576094582524,125.79401117058723,124.47131444428419,125.70516967773438,53522400,0.0,0.0
2021-06-14,126.16911373120381,128.8539766758863,125.42880051320718,128.7947540283203,96906500,0.0,0.0
2021-06-15,128.26171969454816,128.91319886275136,127.71882038771217,127.96559143066406,62746300,0.0,0.0
2021-06-16,128.68618442441735,129.19947251380665,126.80086472568422,128.46902465820312,91815000,0.0,0.0
2021-06-17,128.12354152790584,130.83802327611693,127.9754698500679,130.08782958984375,96721700,0.0,0.0
2021-06-18,129.02178020105015,129.81143549816818,128.55784943005318,128.77500915527344,108953300,0.0,0.0
2021-06-21,128.61706405660797,130.69981215564886,127.54114597887579,130.5912322998047,79663300,0.0,0.0
2021-06-22,130.42344542965242,132.3482566849961,129.92002282784009,132.24954223632812,74783600,0.0,0.0
2021-06-23,132.04227818319393,132.585177589954,131.50924419775242,131.97317504882812,60214200,0.0,0.0
2021-06-24,132.71346583381188,132.90101423907973,131.2130936533785,131.68690490722656,68711000,0.0,0.0
2021-06-25,131.73627837918085,132.16071740201988,131.09466454192318,131.3907928466797,70783700,0.0,0.0
2021-06-28,131.68691447418217,133.503145894086,131.62769182857602,133.03921508789062,62111300,0.0,0.0
2021-06-29,133.05894581208605,134.72712042768325,132.6147609589984,134.56918334960938,64556100,0.0,0.0
2021-06-30,134.41125036468273,135.63524016446573,134.11512209970357,135.19105529785156,63261400,0.0,0.0
2021-07-01,134.83571043392584,135.55627769701857,134.00654824248926,135.49705505371094,52485800,0.0,0.0
2021-07-02,136.11889206534076,138.19177471068429,135.97083547426257,138.1522979736328,78852600,0.0,0.0
2021-07-06,138.26090337348404,141.3011097245407,138.26090337348404,140.1857147216797,108181800,0.0,0.0
2021-07-07,141.6860634364074,143.01863316866985,140.81743955787468,142.70277404785156,104911600,0.0,0.0
2021-07-08,139.75139014090882,142.19935486745737,138.85313985719392,141.38995361328125,105575500,0.0,0.0
2021-07-09,140.9062746682967,143.76881292759205,140.80756022002714,143.2357940673828,99890800,0.0,0.0
2021-07-12,144.32157216306976,144.43015201599258,142.14010968587803,142.63365173339844,76299700,0.0,0.0
2021-07-13,142.16972040283517,145.55542666660182,141.774892791171,143.75892639160156,100827100,0.0,0.0
2021-07-14,146.18716078369664,147.6381756111569,145.77257220867253,147.2235870361328,127050800,0.0,0.0
2021-07-15,147.3124341440497,148.0626126258056,145.1901943260551,146.56224060058594,106820300,0.0,0.0
2021-07-16,146.54250832433857,147.82570557179542,143.9958296047772,144.49923706054688,93251400,0.0,0.0
2021-07-19,141.89338117741295,142.20925541209078,139.84024383714473,140.61016845703125,121434600,0.0,0.0
2021-07-20,141.60711559234676,145.20010172230067,141.11357345877227,144.26235961914062,96350000,0.0,0.0
2021-07-21,143.65038999936772,144.24264665775422,142.76202007350042,143.52206420898438,74993500,0.0,0.0
2021-07-22,144.05508335057598,146.2858884184655,143.92675757343304,144.9039764404297,77338200,0.0,0.0
2021-07-23,145.6442705154755,146.799157172853,145.02240267623037,146.64122009277344,71447400,0.0,0.0
2021-07-26,146.35498721590176,147.89483624919157,145.79234195897098,147.06568908691406,72434100,0.0,0.0
2021-07-27,147.19399807398523,147.28284710310365,143.67011514473722,144.87435913085938,104818600,0.0,0.0
2021-07-28,142.93966513943408,145.0717706940726,140.69897971687297,143.1074676513672,118931200,0.0,0.0
2021-07-29,142.8211995176182,144.6571765291017,142.71261966515436,143.75892639160156,56699500,0.0,0.0
2021-07-30,142.51522430998895,144.44003552403547,142.2487073536718,143.97610473632812,70440600,0.0,0.0
2021-08-02,144.46966542396675,145.0520415730578,143.3740011978862,143.64051818847656,62880000,0.0,0.0
2021-08-03,143.92677277202048,146.127966748662,143.30490478538,145.45675659179688,64786600,0.0,0.0
2021-08-04,145.36789137907627,145.88116430815094,144.3906726188411,145.05201721191406,56368300,0.0,0.0
2021-08-05,145.0816454626661,145.9305385588395,144.2821095935852,145.16061401367188,46397700,0.0,0.0
2021-08-06,144.67621756162433,145.42752009685526,143.96445091381563,144.46861267089844,54126800,0.22,0.0
2021-08-09,144.52791673459245,145.02219826589015,143.8557010924797,144.41917419433594,48908700,0.0,0.0
2021-08-10,144.76518861157476,146.02066802276826,143.63822723552883,143.93479919433594,69023100,0.0,0.0
2021-08-11,144.37964764482732,145.0419831294813,143.86559059544055,144.1918182373047,48493500,0.0,0.0
2021-08-12,144.5180468637133,147.3453380281874,144.17204373336426,147.18716430664062,72282600,0.0,0.0
2021-08-13,147.26624210545293,147.73086795623334,146.5742509716126,147.39476013183594,59375000,0.0,0.0
2021-08-16,146.84116778889603,149.46086926055312,144.79484985473587,149.39166259765625,103296000,0.0,0.0
2021-08-17,148.51182592481922,149.94523936083777,147.3848646273103,148.4722900390625,92229700,0.0,0.0
2021-08-18,148.08675567528422,148.9962319188811,144.47849130293457,144.68609619140625,86326000,0.0,0.0
2021-08-19,143.37131808150136,146.30735195931905,142.84738079811893,145.022216796875,86960300,0.0,0.0
2021-08-20,145.7537406653802,146.80161510042444,145.1012854224856,146.4951629638672,60549600,0.0,0.0
2021-08-23,146.61380520918294,148.47230884493473,146.19861047690853,147.997802734375,60131800,0.0,0.0
2021-08-24,147.7407443099503,149.13462182599963,147.44417237909033,147.90879821777344,48606400,0.0,0.0
2021-08-25,148.09663675595888,148.60081359483917,146.1096303397554,146.66322326660156,58991300,0.0,0.0
2021-08-26,146.65334891766327,147.4145316803117,145.82294440998302,145.85260009765625,48597200,0.0,0.0
2021-08-27,145.79328125231578,147.04876060850322,145.15072127328304,146.90048217773438,55802400,0.0,0.0
2021-08-30,147.29589933982217,151.73455301201238,146.91036034089433,151.3687744140625,90956700,0.0,0.0
2021-08-31,150.91406089731612,151.05245914117936,149.55971906350024,150.0935516357422,86453100,0.0,0.0
2021-09-01,151.08209449042633,153.2074990388184,150.59769315998025,150.7657470703125,80313700,0.0,0.0
2021-09-02,152.11021582516,152.95050058477148,150.65702670421342,151.89273071289062,71115500,0.0,0.0
2021-09-03,152.001445837708,152.8615059298431,151.3391104187003,152.5352783203125,57808700,0.0,0.0
2021-09-07,153.19763462984872,155.46143763682005,152.62426618499714,154.89796447753906,82278300,0.0,0.0
2021-09-08,155.18463729520252,155.24394867004247,152.21894787899407,153.33602905273438,74420200,0.0,0.0
2021-09-09,153.71169553897658,154.32459988859387,152.18929978219683,152.3079376220703,57305700,0.0,0.0
2021-09-10,153.22728507457518,153.70179115314426,146.99933434178558,147.26625061035156,140893200,0.0,0.0
2021-09-13,148.90726482805593,149.6882230412757,147.0487613699913,147.83961486816406,102404300,0.0,0.0
2021-09-14,148.63048645997645,149.3422531865518,145.22982656284486,146.4259796142578,109296300,0.0,0.0
2021-09-15,146.86092043661174,147.7308607247272,144.69596500049914,147.32554626464844,83281300,0.0,0.0
2021-09-16,146.74229934180008,147.2662365436542,145.53625123225194,147.08828735351562,68034100,0.0,0.0
2021-09-17,147.11797022237474,147.11797022237474,144.09295441541377,144.3895263671875,129868800,0.0,0.0
2021-09-20,142.15537113433427,143.1834700803003,139.65430779770202,141.30520629882812,123478900,0.0,0.0
2021-09-21,142.2838781019178,142.94622864544314,141.14703658373668,141.7895965576172,75834000,0.0,0.0
2021-09-22,142.79793318623945,144.75528385140748,142.056510879889,144.1819305419922,76404300,0.0,0.0
2021-09-23,144.97279235105827,145.39788238585072,143.97434891424103,145.15074157714844,64838200,0.0,0.0
2021-09-24,143.9941010153788,145.78339776628593,143.89523867424367,145.23968505859375,53477900,0.0,0.0
2021-09-27,143.8062903325165,144.29069173227708,142.17516708144348,143.70742797851562,74150700,0.0,0.0
2021-09-28,141.61168898909207,143.09453389997262,140.06953269526085,140.28701782226562,108972300,0.0,0.0
2021-09-29,140.84060406190807,142.79795502644274,140.40563382883866,141.1964874267578,74602000,0.0,0.0
2021-09-30,142.01699882929046,142.7287655695878,139.66421348862548,139.88169860839844,89056700,0.0,0.0
2021-10-01,140.27710182395117,141.2854404380687,137.5190173340216,141.01852416992188,94639600,0.0,0.0
2021-10-04,140.13869060666377,140.58355604045394,136.68861526363904,137.5486602783203,98322000,0.0,0.0
2021-10-05,137.89468721630269,140.61323603637152,137.76616917238522,139.49615478515625,80861100,0.0,0.0
2021-10-06,137.87491283471317,140.5242550110733,136.7874872642504,140.3759765625,83221100,0.0,0.0
2021-10-07,141.42384928671157,142.57058622143714,141.08774141820567,141.65121459960938,61732700,0.0,0.0
2021-10-08,142.3827366045389,142.53101503011987,140.92954769674444,141.26565551757812,58773200,0.0,0.0
2021-10-11,140.6428793295359,143.15382301767465,140.1881336571783,141.17669677734375,64452200,0.0,0.0
2021-10-12,141.59190093188064,141.6116764192017,139.42694514067867,139.89157104492188,73035900,0.0,0.0
2021-10-13,139.62464373824727,139.78280235441164,137.6079667683396,139.2984161376953,78762700,0.0,0.0
2021-10-14,140.48469126102418,142.23445202859438,139.891547415798,142.11581420898438,69907100,0.0,0.0
2021-10-15,142.12573218289563,143.24279831561307,141.86869610293473,143.18348693847656,67940300,0.0,0.0
2021-10-18,141.80938010222852,145.16060855967095,141.5227034273232,144.87393188476562,85589200,0.0,0.0
2021-10-19,145.32866920181988,147.46396931347874,144.87393858139527,147.05865478515625,76378900,0.0,0.0
2021-10-20,146.99933977973544,148.0373341209783,146.4259713332939,147.5529327392578,58418800,0.0,0.0
2021-10-21,147.1080807556973,147.9285899848712,146.17882897604792,147.77041625976562,61421000,0.0,0.0
2021-10-22,147.97801931996364,148.46240560619754,146.9400250027422,146.9894561767578,58883400,0.0,0.0
2021-10-25,146.97955358687705,147.66166453527413,145.9316791206398,146.9400177001953,50720600,0.0,0.0
2021-10-26,147.62212385262424,149.11484864584503,147.30577643234489,147.61224365234375,60893400,0.0,0.0
2021-10-27,147.65179055305242,148.01755408629677,146.79174545195295,147.1476287841797,56094900,0.0,0.0
2021-10-28,148.1065398120702,151.4182173461719,148.0076774623993,150.82508850097656,100077900,0.0,0.0
2021-10-29,145.53626676181926,148.22515971091846,144.7355330314398,148.08676147460938,124953200,0.0,0.0
2021-11-01,147.2860186006731,147.98788993971237,146.1096261229384,147.25636291503906,74588300,0.0,0.0
2021-11-02,146.95981365532634,149.8365362800071,146.94991836907084,148.30426025390625,69122000,0.0,0.0
2021-11-03,148.67000557508356,150.23193709968538,148.1065324459586,149.75743103027344,54511500,0.0,0.0
2021-11-04,149.84642491905115,150.6866946628011,148.91717301538048,149.2335205078125,60394600,0.0,0.0
2021-11-05,150.3720011495811,150.67890057300954,148.5602884723221,149.76809692382812,65463900,0.22,0.0
2021-11-08,149.89679987016825,150.05520444276985,148.65929247101482,148.93649291992188,55020900,0.0,0.0
2021-11-09,148.69890637142103,149.91660958874937,148.56030612803647,149.3028106689453,56787900,0.0,0.0
2021-11-10,148.5207149580053,148.6296162300354,146.3724035973151,146.4416961669922,65187100,0.0,0.0
2021-11-11,147.47128403870482,147.9365729092724,146.20406260156636,146.3921661376953,41000000,0.0,0.0
2021-11-12,146.94656024895136,148.8968729711307,146.00605771792908,148.49098205566406,63804000,0.0,0.0
2021-11-15,148.86718235877652,150.3621009359012,147.93657439570873,148.50088500976562,59222800,0.0,0.0
2021-11-16,148.44148666872366,149.97599883090598,147.84747708778494,149.4908905029297,59256200,0.0,0.0
2021-11-17,149.49088881622956,153.45091236103033,149.48099419563232,151.9560089111328,88807000,0.0,0.0
2021-11-18,152.1738230085365,157.08424411868546,151.52041544835222,156.292236328125,137827700,0.0,0.0
2021-11-19,156.0744236632232,159.41075380932512,154.96562189228598,158.94544982910156,117305600,0.0,0.0
2021-11-22,160.06414374408516,164.04397161932116,159.39094699537281,159.41075134277344,117467900,0.0,0.0
2021-11-23,159.50976479523956,160.1829767427903,157.47035481505017,159.796875,96041900,0.0,0.0
2021-11-24,159.1434693863129,160.51957716431295,158.04456208832053,160.3215789794922,69463600,0.0,0.0
2021-11-26,157.9752544198583,158.84644937104656,154.79732871930804,155.24282836914062,76959800,0.0,0.0
2021-11-29,157.77723440510806,159.57905238220675,157.20302917415216,158.6385498046875,88748200,0.0,0.0
2021-11-30,158.39105077791416,163.86578224475468,158.32174311328237,163.64797973632812,174048100,0.0,0.0
2021-12-01,165.8061987859348,168.5980229255644,162.88568414003123,163.123291015625,152052500,0.0,0.0
2021-12-02,157.1535631579263,162.5589876400006,156.22295506965517,162.12338256835938,136739200,0.0,0.0
2021-12-03,162.38078559593646,163.31139363716105,158.1237568468731,160.22256469726562,118023100,0.0,0.0
2021-12-06,162.64806565101773,166.20219837806533,162.63817103010086,163.66778564453125,107497000,0.0,0.0
2021-12-07,167.3902043754615,169.8652191992536,166.65759454935406,169.46920776367188,120405400,0.0,0.0
2021-12-08,170.40971639775742,174.2014407184374,168.99400013874393,173.33023071289062,116998900,0.0,0.0
2021-12-09,173.16192251004458,174.98352960289037,172.18181130483893,172.81541442871094,108923700,0.0,0.0
2021-12-10,173.45893984099092,177.83476409249297,172.94413254484624,177.65655517578125,115402700,0.0,0.0
2021-12-13,179.30984833031908,180.30976387122433,173.77571945147457,173.98362731933594,153237000,0.0,0.0
2021-12-14,173.49854169287042,175.9636619317931,170.48893026975966,172.58773803710938,139380400,0.0,0.0
2021-12-15,173.35992960195003,177.70605479462546,170.58791012707098,177.508056640625,131063300,0.0,0.0
2021-12-16,177.48825183548175,179.32966336488852,169.04350294098862,170.5384063720703,150185800,0.0,0.0
2021-12-17,168.23169740554994,171.7363267941866,167.99410565465345,169.4296112060547,195432700,0.0,0.0
2021-12-20,166.59818746941232,168.87520400362035,165.78639050702316,168.05349731445312,107499100,0.0,0.0
2021-12-21,169.8454073849767,171.4690164337634,167.42979060613268,171.26112365722656,91185900,0.0,0.0
2021-12-22,171.31060702256696,174.10243079316297,170.42950241319338,173.88462829589844,92135300,0.0,0.0
2021-12-23,174.09253897814705,175.0825448521057,173.51833375849614,174.5182342529297,68356600,0.0,0.0
2021-12-27,175.32013136311411,178.61685263779296,175.30034212275476,178.5277557373047,74919600,0.0,0.0
2021-12-28,178.35946910404095,179.5177742107458,176.7457546300965,177.49815368652344,79144300,0.0,0.0
2021-12-29,177.53777695241328,178.82478776757998,176.3596674009828,177.5872802734375,62348900,0.0,0.0
2021-12-30,177.6763792411557,178.76539189110537,176.31016611781754,176.4190673828125,59773000,0.0,0.0
2021-12-31,176.3101565990726,177.43876278159178,175.4884498450721,175.7953643798828,64062300,0.0,0.0
2022-01-03,176.05276134987577,181.05229445977199,175.9339654689117,180.19097900390625,104487900,0.0,0.0
2022-01-04,180.80479331127546,181.1116927418729,177.3298627236012,177.90406799316406,99310400,0.0,0.0
2022-01-05,177.8149749529639,178.36937588563293,172.89464401608734,173.17184448242188,94537600,0.0,0.0
2022-01-06,170.97400693173063,173.54802817909783,169.92460314983632,170.281005859375,96904000,0.0,0.0
2022-01-07,171.1621157438168,172.3996230920445,169.32070420540236,170.44931030273438,86709100,0.0,0.0
2022-01-10,167.3901972961038,170.7760156191015,166.4892883128352,170.4691162109375,106765600,0.0,0.0
2022-01-11,170.5978199313451,173.4292222367904,169.11281111623086,173.33023071289062,76138300,0.0,0.0
2022-01-12,174.35981083654573,175.40921453247833,173.0728154245766,173.7757110595703,74805200,0.0,0.0
2022-01-13,174.02323372208028,174.85483504219388,170.07310479210412,170.4691162109375,84505800,0.0,0.0
2022-01-14,169.62762601732453,172.04324309715687,169.38012451498588,171.34034729003906,80440800,0.0,0.0
2022-01-18,169.79591378738647,170.81561869982312,167.71691037157512,168.10301208496094,90956700,0.0,0.0
2022-01-19,168.30099075192336,169.37019885886687,164.28156950744267,164.56866455078125,94815000,0.0,0.0
2022-01-20,165.311175689,167.9841885126374,162.53915623599835,162.86585998535156,91420500,0.0,0.0
2022-01-21,162.7767562494307,164.6676710043575,160.67794873037312,160.78684997558594,122848900,0.0,0.0
2022-01-24,158.42074513925402,160.67795733703522,153.15390660690394,160.00474548339844,162294600,0.0,0.0
2022-01-25,157.39112827264375,161.1333492358545,155.45072523572225,158.18313598632812,115798400,0.0,0.0
2022-01-26,161.8659598675412,162.74706448825663,156.24273377270367,158.0940399169922,108275300,0.0,0.0
2022-01-27,160.8264687541987,162.2025764649232,156.69814562202515,157.62875366210938,121954600,0.0,0.0
2022-01-28,164.05387854317476,168.64750515272632,161.17295785038755,168.62770080566406,179935700,0.0,0.0
2022-01-31,168.4594111221344,173.25103615367465,167.8158982097887,173.03323364257812,115541600,0.0,0.0
2022-02-01,172.27091962221414,173.09262632434437,170.58791262908917,172.86492919921875,86213900,0.0,0.0
2022-02-02,173.0035387479011,174.12225029885371,171.59773211990066,174.0826416015625,84914300,0.0,0.0
